sample_id,genotype,block_number,replica_number,dev_stage,dev_group,leaf_number,leaf_zone,dag,tissue_designation,developmental_stage_dap,Acylcarnitine_12_1,CE_20_3,CE_20_4,CUDA,Ceramide,Ceramide_36_3,Ceramide_38_3,Cholesterol,DGDG_32_0,DGDG_32_1,DGDG_34_0,DGDG_34_1,DGDG_34_2,DGDG_34_4,DGDG_34_5,DGDG_36_1,DGDG_36_2,DGDG_36_3,DGDG_36_4,DGDG_36_6,DGDG_38_2,DGDG_38_5,DGDG_38_6,DGDG_40_2,DGDG_42_2,DGDG_42_3,DGDG_44_2,DG_18_1,DG_24_0,DG_34_1,DG_34_2,DG_34_3,DG_34_4,DG_36_2,DG_36_3,DG_36_4,DG_36_5,DG_36_6,GlucCeramide_34_3,GlucCeramide_36_3,GlucCeramide_38_3,GlucCeramide_40_1,GlucCeramide_40_3,GlucCeramide_42_3,LPC_16_0,LPC_17_0,LPC_18_0,LPC_18_1,LPC_18_2,LPC_18_3,LPC_20_1,LPE_17_1,MGDG_34_1,MGDG_34_2,MGDG_34_3,MGDG_34_4,MGDG_34_6,MGDG_36_3,MGDG_36_4,MGDG_36_6,MGDG_36_7,MGDG_38_1,MGDG_38_5,MGDG_38_6,PC_30_0,PC_32_0,PC_32_1,PC_32_2,PC_34_0,PC_34_1,PC_34_2,PC_34_3,PC_34_4,PC_36_1,PC_36_2,PC_36_4,PC_36_5,PC_36_6,PC_38_2,PC_38_3,PC_38_4,PC_38_5,PC_40_6,PC_42_3,PC_44_2,PE_34_0,PE_34_1,PE_34_2,PE_34_4,PE_36_2,PE_36_3,PE_36_5,PE_36_6,PE_38_7,PE_42_3,PE_44_2,PG_32_0,PG_32_1,PG_34_2,PG_34_3,PG_34_4,PG_34_5,PG_36_6,PG_36_7,PS_42_2,SQDG_32_0,SQDG_32_1,SQDG_34_1,SQDG_34_3,SQDG_34_4,SQDG_36_3,SQDG_36_4,SQDG_36_5,SQDG_38_6,Sphingosine_17_1,Sphingosine_35_1,TG_42_0,TG_44_1,TG_46_0,TG_46_1,TG_46_2,TG_46_3,TG_48_0,TG_48_1,TG_48_2,TG_48_3,TG_48_5,TG_48_6,TG_50_0,TG_50_1,TG_50_2,TG_50_3,TG_50_4,TG_50_5,TG_51_1,TG_52_0,TG_52_1,TG_52_2,TG_52_3,TG_52_4,TG_52_5,TG_52_6,TG_54_1,TG_54_2,TG_54_3,TG_54_4,TG_54_5,TG_54_6,TG_54_7,TG_54_8,TG_54_9,TG_56_3,TG_56_4,TG_56_5,TG_56_6,TG_56_7,TG_56_8,TG_58_1,TG_58_6
D11C14T,CML312,1,1,13,2,4,tip,58,CML312_5_14,58,0.000162739,0.003459488,0,0.00686225,0,0.000476314,0.000498435,0.00011274,0.003954625,8.70E-05,0.000277289,0.000623982,0.008081173,0.000336408,0,0,0.000711043,0.026484925,0.001588577,0.111575589,0,0.000123865,0.000771391,0,0.000258273,0.000202776,0.000284792,0,0.000590477,0,0,0.001698988,7.13E-05,0,0,0.000363963,0.001679778,0.002201886,0.00083756,0.005830128,0.00310167,0,0.001993418,0.000693838,0.001910626,5.67E-05,0.000197214,0.000928438,0.007052802,0.019343509,0,0,0.000299346,0.001547375,0.026530331,0.000428709,0,0.001058124,0.003640984,0.105828382,0.000487116,0.000732841,0.000398244,0.000647138,0,0.0004833,0.000190422,5.06E-05,0.000248118,0.009596013,0.092633363,0.11124028,0.000489703,0.001208379,0.006868395,0.000995771,0.069898799,0.079883677,0.000215842,0.000329035,0.000427221,0.000490674,0.000280976,0,9.44E-05,7.46E-05,0.005515712,0.012715535,0.001980676,0.001152042,0.001896978,0.00272393,0.002107128,0.000755544,0.000986522,0,0.002540235,0.003859802,0.002584671,0.011782052,0.021500377,0,2.85E-05,0,0.000777018,0.010399162,0,0,0.044508479,0.000168819,0.003304899,0.000374118,0.001361027,0.000125029,0,0,0.000655482,0,0.003193194,0.005041079,0.002255766,0.002944753,0.003279091,0.00757905,0.004676276,0.001027594,9.66E-05,0.0002335,0.001312258,0.00013512,0.007887193,0.002167476,0.000420041,0.000170888,4.19E-05,0.001038784,0.001219892,0.001569496,0.002432282,0.005004793,0.014552618,0.020804016,0.001103336,0.00079694,0.000743255,0.000530388,0.001279529,0.003282778,0.010014437,0.021534723,0.003979398,6.45E-05,0.000154847,0.00017975,0.000392681,0.000113969,0,3.53E-05,0.000122571
D11C16B,CML312,1,1,13,2,6,base,58,CML312_7_14,58,0.000181027,0.001951495,0,0.006832621,0,0.000375812,0.000443171,6.69E-05,0.005715776,0.000113581,0.000230504,0.000531709,0.014073648,0.001135768,0.000123477,0.000301899,0.000944195,0.031842569,0.002875552,0.074869735,0,8.51E-05,0.001806882,0.000128207,0.001160116,0.00028289,0.000344606,0,0.00021488,0,0.001240843,0.002830719,0.00043232,0,0.000326204,0.000381801,0.002795867,0.002693831,0.001139718,0.005838558,0.005213623,0,0.003490635,0.00075809,0.002642444,5.22E-05,0.000262404,0.002043202,0.032079019,0.05528599,4.21E-05,0,0.00023875,0.002546701,0.037257356,0.000904743,0,0.000805658,0.006191193,0.0711489,0.000989549,0.001255816,0.000304677,0.000963595,0.000109979,0.000808306,0.000251337,0.000389787,0.000158936,0.015634662,0.056987928,0.067912813,0.001126741,0.000708135,0.008400102,0.000737909,0.069608154,0.067380453,0.000110586,0.000185584,0.000253073,0.001469047,0.000109154,0.000785737,0.000207154,3.60E-05,0.000371428,0.002766398,0.001041674,0.00013016,0.000261797,0.000634397,0.000379978,0.00034504,4.78E-05,0,0.005644164,0.007000584,0.004079634,0.022189992,0.044133552,0.000287577,0.000267352,0,0,0.020313451,0.000269131,0.000233846,0.007195282,0.000267569,0.003694144,0.000533575,0.005534358,0.000156635,0,0,5.39E-05,0,0.000334537,0.000238316,0.000316829,0.004374546,0.000245,0.000329242,0.000185844,0.000271041,0,0,0.000132244,0.001009861,0.00238885,0.003192078,6.83E-05,4.75E-05,0,3.09E-05,0.000225426,0.001074399,0.001487188,0.005148608,0.017431258,0.032049159,3.31E-05,0.000128121,5.98E-05,0.000567689,0.001450992,0.004165916,0.021939003,0.05088115,0.036991871,3.49E-05,3.04E-05,0.000237926,0.00022586,0.000186929,0.000253116,0.000489523,0.001748855
D11C16C,CML312,1,1,13,2,6,center,58,CML312_7_14,58,0.000133734,0.002523653,0,0.005858566,0,0.000483731,0.000458885,8.12E-05,0.005838096,0.000113479,0.00035286,0.000663591,0.009903574,0.000860842,9.67E-05,0.000267143,0.000615412,0.025777518,0.002372474,0.093172849,0,0.000174513,0.001242274,0.00010878,0.000945101,0.00023317,0.000401849,0,0.000283455,0,0.001260638,0.003148842,0.000501501,0,0.000204759,0.000497234,0.003181195,0.003729902,0.000791113,0.006674848,0.004594039,0,0.002447335,0.000644686,0.001707803,1.64E-05,0.000104459,0.002729169,0.03648063,0.063386997,0,0,0.000226958,0.001619224,0.02673569,0.000580952,0,0.000849824,0.004757209,0.099432615,0.000687032,0.000953473,0.000277081,0.000744825,0,0.0008145,0.000159173,2.11E-05,0,0.009832872,0.079437507,0.087548748,0.000645335,0.000891143,0.004105501,0.000637449,0.06482782,0.064170278,0.000221395,0.000204975,0.000349727,0.001082723,6.97E-05,0.000499826,0.000143078,6.31E-05,0.000590945,0.003635381,0.00135867,0.00021783,0.000365607,0.000760326,0.000522025,0.000170624,0.000160685,5.36E-05,0.004397003,0.005022677,0.004107229,0.018847625,0.037626115,0.000189852,2.94E-05,0,0,0.018406078,0.000277243,0,0.053897371,9.56E-06,0.003221164,0.00058657,0.003175361,0,0,0,9.78E-05,0,0.00022631,0.000285345,0.00017246,0.00397436,0.000549679,0.000407358,0.000213077,9.18E-05,0,0.000129737,0.000783119,7.98E-05,0.000853821,0.001022068,7.73E-05,9.19E-05,1.51E-05,0.000418268,9.96E-05,0.000410005,0.000991497,0.004579564,0.013125763,0.020639957,7.01E-05,0.000131789,0.000195901,0.000395907,0.000730241,0.003708243,0.014029545,0.025027346,0.008920935,6.41E-05,6.53E-05,0.000149775,0.000395637,0.000128818,0,0,0.001365908
D11C16T,CML312,1,1,13,2,6,tip,58,CML312_7_14,58,0.000438567,0.003435061,0,0.00639793,0,0.000367462,0.000465365,6.48E-05,0.006925622,2.51E-05,0.000431461,0.000954741,0.012675802,0.001199824,0.000149641,9.80E-05,0.000868077,0.027901172,0.003012517,0.080119743,0.000101386,5.32E-05,0.001919746,0,0.00064394,0.000260781,0.000519007,0,0.000252374,0,0.000495089,0.002593503,0.000215545,9.66E-05,0,0.00055802,0.002911409,0.002551007,0.000930079,0.006058195,0.004225298,0,0.002413302,0.000830829,0.002157258,4.40E-05,0.000154239,0.001911154,0.024434019,0.041318353,1.95E-05,0,0.000279683,0.00241019,0.032110865,0.001014003,0,0.003840467,0.006909831,0.065927557,0.000858231,0.001434364,0.000306295,0.000917679,0,0.001101874,0.000263335,0.000396164,0.000218749,0.018681794,0.082613067,0.068896789,0.001101688,0.001171307,0.008755824,0.000871375,0.0797122,0.07551082,0.000344286,0.000212201,0.000576226,0.001437568,0.000310057,0.000552818,0.000131853,6.20E-05,0.000837703,0.007447137,0.001870794,0.00023101,0.000580916,0.001702483,0.00096533,0.000465458,0.000209832,0,0.005147157,0.00626812,0.005186681,0.022528438,0.045191424,0.000274946,0.000262174,0,0,0.019390524,0.000241367,0.000207556,0.059874378,0.000245176,0.003491165,0.000622251,0.004559274,0.000210993,0,0,0.000139284,0,0.000393563,0.000425609,0.00015684,0.004551983,0.000572789,0.000536423,0.000397464,0.000109189,0,0.00019511,0.000206349,0,0.001408681,0.001199452,0.000179783,9.89E-05,1.89E-05,0.000258598,0.000209182,0.000498711,0.000969649,0.005792212,0.017019625,0.018984699,0.000128091,0.00015122,0.000214662,0.000465086,0.001381604,0.002587605,0.013096024,0.030958461,0.004368809,7.00E-05,0.000105891,0.000169148,0.000344611,0.000142071,0,0,0.001351508
D11C18B,CML312,1,1,13,2,8,base,58,CML312_9_14,58,0.000196733,0.002169242,0,0.010036917,0,0.000415065,0.000437975,0,0.005266255,0.000107372,0.000221713,0.000226888,0.010218124,0.000475859,7.22E-05,0.000350614,0.000286371,0.030730554,0.002363215,0.119047102,0.000103162,0.00015533,0.001177433,7.98E-05,0.000591925,0.000186797,0.000284646,0,0.000617733,0,0.00078024,0.002221271,0.000241242,0,0.00016368,0.000233996,0.002057039,0.002360937,0.000692879,0.004480012,0.001050187,0,0.001988448,0.000523541,0.001651704,3.36E-05,0.000165336,0.001063022,0.009555745,0.017866433,0,0,0.000228269,0.001832083,0.026733577,0.000780171,0,0.001460905,0.004533008,0.107205565,0.0006561,0.000913212,0.000260356,0.000774788,9.70E-05,0.000586543,0.000185347,0.000220816,0.000106613,0.009629097,0.10994817,0.093217905,0.000534789,0.000904587,0.005127831,0.000128073,0.080482409,0.077877331,0.000239171,0,0.000444599,0.001171981,7.00E-05,0.000556594,0.000116273,6.21E-05,0.000356135,0.002403445,0.002038753,0.000138355,0.000285198,0.000543,0.000381943,0.000148844,0.000239033,5.84E-05,0.003808387,0.004194401,0.003718404,0.019424911,0.03515343,0.000235652,0.000197078,0,0,0.014061772,0.000288096,0,0.041625203,0.000173203,0.003043811,0.000467371,0.002212853,0.000118206,0,0,0.000160368,0,0.000603587,0.000638848,0.000636571,0.00264234,0.000649682,0.001453453,0.000413409,0.000300172,7.05E-05,0.000134008,0.000394778,0.000369798,0.001835533,0.00142171,0.00012621,5.89E-05,0,0.000546313,0.000345094,0.000931913,0.001363332,0.003796242,0.010363794,0.023596126,7.63E-05,0.00027464,0.000246831,0.00032736,0.000628843,0.002033647,0.012507986,0.021212417,0.012451609,0,6.56E-05,0.000134698,0.000326463,8.65E-05,7.23E-05,0.000472615,0.000879745
D11C18C,CML312,1,1,13,2,8,center,58,CML312_9_14,58,0.001598499,0.003194873,0,0.005173164,0,0.000311559,0.000428665,9.14E-05,0.007378773,0.000176037,0.000485802,0.000676571,0.010090158,0.001161192,0.000102137,6.95E-05,0.000804916,0.016953852,0.002594987,0.081458746,9.62E-05,3.56E-05,0.001711261,7.62E-05,0.000830698,0.000205975,0.00040208,6.09E-05,0.000273594,0,0.000535666,0.003571548,0.000314676,0.000174809,4.81E-05,0.000748582,0.004927288,0.003365196,0.000845195,0.004613887,0.003342577,0,0.002135582,0.000627698,0.003065348,6.26E-05,0.000448214,0.003334456,0.040313835,0.073512008,0,0,0.000178162,0.002040008,0.022993129,0.000884246,0,0.002822588,0.006388281,0.086617743,0.000752218,0.001435306,0.000344141,0.000856339,0.000129903,0.001706491,0.00030372,0.000332808,0.000176226,0.017057123,0.006061895,0.074217714,0.001403527,0.0014303,0.014320381,0.001195946,0.07485769,0.085258698,0.000493404,0.00059573,0.000614429,0.001732888,0.000125984,0.000260703,0.000122395,0,0.000450339,0.004279946,0.002497524,0.000168765,0.000569476,0.001228245,0.000756657,0.000187275,0.000137458,0,0.005899316,0.006206436,0.006414914,0.02361483,0.03449111,0.000420118,0.000354057,0,0,0.019844768,0.000213246,0.000176981,0.056321394,0.000381823,0.003382904,0.000628359,0.000495482,8.78E-06,0,0,0.000167915,0,0.000469605,0.000528158,0.000144966,0.005236014,0.000175093,0.000657683,0.000470833,9.91E-05,0,0.000264905,0.000428807,0,0.001951281,0.0016316,0.000165649,0.000100107,2.47E-05,0.00047631,0.000208808,0.00051267,0.001534515,0.00686072,0.023281833,0.024249423,0.000182081,0.000260136,0.000276758,0.000884576,0.00180131,0.00606402,0.014952234,0.03824592,0.005298864,0.000239643,0.000147846,0.000475224,0.001221068,0.000170607,0,0.000525136,0.000343055
D11C18T,CML312,1,1,13,2,8,tip,58,CML312_9_14,58,0.000338217,0.002337989,0,0.005314697,0,0.000377694,0.000452819,8.36E-05,0.00536236,4.11E-05,0.000387684,0.000554659,0.009585299,0.000910788,0.000107385,0.000219698,0.000988334,0.025050868,0.002442997,0.075919259,0,0.000164686,0.001253098,9.49E-05,0.000756841,0.000213273,0.000403396,4.04E-05,0.000323562,3.99E-05,0.001153679,0.003134395,0.000272642,0.000237082,0.000300677,0.000526272,0.004935374,0.003914253,0.000958715,0.002190468,0.004655118,0,0.002506284,0.000886318,0.002632593,5.18E-05,0.000531113,0.004246705,0.05318103,0.071718852,0,0,0.000184974,0.00166402,0.020828809,0.000407621,0,0.002503995,0.00672315,0.08370019,0.000527988,0.001148178,0.000249361,0.000541059,0.000185238,0.000817619,0.000169131,4.17E-05,0.000132734,0.008625572,0.070163625,0.070228584,0.000709574,0.000981116,0.009159854,0.000473372,0.059536741,0.051303518,0.000289278,0.000370653,0.00032431,0.000974954,7.21E-05,0.000476101,0.000115658,8.77E-05,0.000668821,0.003575596,0.000935918,0.000187351,0.000462193,0.000779198,0.000487323,0.000183566,0.000131194,0,0.004213521,0.003578765,0.006625404,0.019428673,0.026053461,0.000301821,0.000259439,0,0.000618957,0.017107011,0.000235938,0.000190696,0.053406714,0,0.003742306,0.000669877,0.006225,2.64E-05,0,0,0.000202754,0,0.000800763,0.000708474,0.000667588,0.005104417,0.000548365,0.001306482,0.000496433,0.000308334,0,0.000307058,0.000346711,0.000125649,0.002760354,0.002155876,0.000230261,0.000155135,0,0.000537935,0.000329151,0.000742185,0.002118995,0.006944961,0.019748758,0.028863634,0.00022982,0.000363259,0.000284481,0.001393402,0.003374074,0.006554019,0.020467134,0.044525619,0.007677464,3.76E-05,0.000223747,0.000652449,0.00187716,0.000211204,2.82E-05,0.000596028,0.000381611
D11C210B,CML312,1,2,10,2,10,base,58,CML312_11_11,58,0.000622879,0.000674846,0,0.007024684,0,0.000369094,0.000498262,0.00016102,0.01086977,3.75E-05,0.000604833,0.000952209,0.020877148,0.001166644,0.000143853,0.00085417,0.000720349,0.021970779,0.006207692,0.089201474,0.000136096,0.00028905,0.001666871,0.000194217,0.001181795,9.12E-05,0.000310095,0,0.000336415,3.55E-05,0.001872463,0.002069007,0.000412219,0.000225655,9.19E-05,0.001779647,0.004252289,0.001321924,0.001171608,0.00597547,0.002284579,0,0.003240253,0.000987992,0.002381325,3.89E-05,0.00017312,0.005565268,0.065153725,0.011230487,0.000107553,0,0.000603592,0.006501137,0.043576911,0.001743451,0.00056693,0.002224545,0.021185226,0.095437606,0.000514498,0.001248085,0.000494487,0.001705238,0.00016071,0.002660861,0.00045007,0.000531769,0.00016283,0.021552924,0.06075929,0.087518987,0.001127501,0.001719924,0.014912381,0.00154458,0.071862213,0.019045224,0.000462014,0.000987164,0.001639414,0.001995529,0.000369301,0.000633427,0.000586993,5.45E-05,0.001764703,0.003036935,0.002366381,0.000141216,4.69E-05,0.000372093,7.78E-05,0.00012348,4.03E-05,7.67E-05,0.003870371,0.005399956,0.006048017,0.029731687,0.055442429,0.000466616,2.85E-05,0.00014923,0,0.029795599,0.000384348,0.00051,0.059079647,3.59E-05,0.002776222,0.001639465,0.000362114,6.31E-05,0,0,6.13E-05,0,0.000284551,0.000259111,0.000134855,0.001513969,0.000406479,0.000290187,0.00022912,0.000100883,0.000217382,7.24E-05,0.000772161,7.24E-05,0.000745841,0.000426749,4.86E-05,7.28E-05,1.60E-05,0.000336104,0.000154867,0.000374834,0.001242655,0.005574265,0.006639716,0.002946394,6.59E-05,0.000135166,0.000234446,0.000582029,0.001280247,0.004883544,0.012796061,0.006747269,0.000871286,4.36E-05,7.90E-05,0.000137337,0.000213038,0.000141681,0,0.000428869,0.000464083
D11C210C,CML312,1,2,10,2,10,center,58,CML312_11_11,58,0.002265015,0.001399267,0,0.007356828,0,0.000278191,0.000457936,9.39E-05,0.01143755,0.000254162,0.000686322,0.001991323,0.016845397,0.001644378,2.58E-05,0.000141583,0.001147486,0.033641835,0.005240064,0.091304191,5.62E-05,0.000377644,0.002681138,4.01E-05,0.000431472,0.000159473,0.000227274,0,0.00037902,0,0.000275651,0.002232517,0.00047572,0.00012454,9.64E-05,0.001431712,0.004219765,0.001767118,0.00082907,0.003828148,0,0,0.001971422,0.001233865,0.002028161,0,0.00025395,0.001616008,0.039254991,0.01870911,0,0,0.00054495,0.005107214,0.053190864,0.002467043,0.001079791,0.004722849,0.017960226,0.068318737,0.000870089,0.001422873,0.00083812,0.002924714,0,0.001955861,0.000494774,0.000620108,0.000135444,0.020938345,0.047538224,0.090119549,0.001423561,0.001838678,0.020201159,0.002026785,0.086868055,0.03515368,0.000444439,0.000588987,0.001907855,0.003084346,0.000115595,0.000144971,0.000221558,4.60E-05,0.000304444,0.002546277,0.001193216,9.48E-05,0.000135761,0.000474079,0.000145447,0.000158203,2.45E-05,0,0.003902406,0.006454664,0.006197221,0.028140728,0.063826232,0.000408395,1.15E-05,0,0,0.024250125,0.000138513,0.00035933,0.059562854,7.00E-05,0.003222489,0.001152409,0.002284652,0.000235955,0,0,0.000128034,0,0.000153757,0.000140578,0.000151269,0.002686907,0.000475561,0.000363988,0.000197158,6.82E-05,0.000151375,0.000229444,0.000328632,0,0.001455741,0.000462964,5.51E-05,7.52E-05,3.48E-05,0.000312648,0.000147247,0.000529866,0.00166846,0.005760562,0.01192719,0.005514815,0,0.000164184,0.00029497,0.000711463,0.001519096,0.004553954,0.009118283,0.007730872,0.000493768,8.27E-05,0.000106492,0.00015381,0.00015471,0.000187684,0,5.55E-05,0.000131633
D11C210T,CML312,1,2,10,2,10,tip,58,CML312_11_11,58,0.000642569,0.000958619,0,0.006334353,0,0.000272061,0.000434737,6.50E-05,0.012614107,0.000238217,0.000675151,0.001635874,0.012826754,0.00178892,1.14E-05,0.000312123,0.000746158,0.037615322,0.004371071,0.080638961,0,0.000325211,0.003063401,0.000121773,0.000722926,5.13E-05,0.000362281,0,0.000297257,0,0.001829963,0.002379414,0.000935339,0.00014552,0.000159918,0.000903505,0.004748264,0.00213297,0.000755461,0.004462693,0.004467134,0,0.003055547,0.000780844,0.002423916,5.21E-05,7.98E-05,0.001078101,0.019482485,0.011049334,3.17E-05,0,0.000347836,0.00358976,0.045232383,0.001693044,0.001012376,0.001266628,0.010781854,0.075116725,0.000999942,0.001584126,0.000574741,0.002967992,0,0.000912434,0.000505277,0.000620879,0.000135329,0.024684932,0.051872221,0.076644755,0.001554349,0.001540652,0.015697234,0.00247328,0.085642831,0.049144643,0.000332878,0.000675385,0.001595672,0.003137727,6.62E-05,0.000460073,0.000262712,6.67E-05,0.000456474,0.004613215,0.001528124,0.000111442,0.000249763,0.001130503,0.000308383,0.000275707,0.000118594,0,0.006164338,0.010143024,0.005407428,0.030789576,0.059626575,0.000520376,1.45E-05,0.000126868,0,0.032764965,0.000341666,0.000279961,0.063994981,0.000255326,0.00409915,0.000931179,0.000330727,0.000291367,0,0,0.000117987,3.34E-05,0.000261356,0.000204186,0.000201989,0.003222757,0.000628172,0.000318714,0.000294593,0.000109526,9.16E-05,0.000188386,0.000534727,7.90E-05,0.001277192,0.000792998,0.000124999,7.97E-05,4.96E-05,0.00084568,0.000194183,0.000453529,0.001127184,0.007366456,0.011775017,0.009886342,9.25E-05,0.000162068,0.000113125,0.000643458,0.001504144,0.004839044,0.016533425,0.016197649,0.001992966,0,8.61E-05,0.000162582,0.000317452,0.000210263,0,8.85E-05,0.000650049
D11C212B,CML312,1,2,10,1,12,base,58,CML312_13_11,58,0.008355665,8.04E-05,0,0.007594219,0,0.000500954,0.000810438,0.000232288,0.005535455,0.000187736,0.000202406,0.008138968,0.02852041,0.000383592,0,0.000801127,0.002072839,0.005858363,0.008262934,0,0.000172308,0.000205763,0.000467987,0.000119582,0.000527751,3.55E-05,0.000793385,0,0.000416181,0.000736599,0.002188468,0.001048464,0,0.000402052,0.000743853,0.005447596,0.004519471,0.000279547,0.002162268,0.007873333,0.007311315,0,0.004155475,0.001135186,0.017374957,0.000204463,0.001866264,0.026672822,0.034101933,0.00179091,0.00037937,0,0.00151618,0.005039968,0.00734569,0.00069405,3.22E-05,0.005784092,0.015175662,0.096296834,0,0.001183853,0.000195964,0.000280467,0,0.017561611,0.001940698,0.005520298,0.000890718,0.091500306,0.062674203,0.080666448,0.000223789,0.009077757,0.06870076,0.007314401,0.064839339,0.008026369,0.000938951,0.005139953,0.003707572,0.000929586,0.000213071,0.000157313,0.000195531,0,0.002600048,0.027447585,0.002713621,0.000181944,0.000692047,0.000941063,0,0.000271211,0.0001375,0,0.005033689,0.000258922,0.009478726,0.013502331,0.001932903,0,0,0,0.001167071,0.016952605,0.00027998,0.001105467,0.032645408,0,0.000990487,0.001592942,0.002506559,9.64E-05,0,0,0.000170955,0,0.000707746,0.001053228,0.000488017,0.001028056,0.000812549,0.001537942,0.000967317,0.000259247,5.89E-05,6.10E-05,0.000568026,6.86E-05,0.002258951,0.000486501,0.00014497,8.34E-05,5.22E-05,0.000555088,0.000313543,0.000738115,0.004635967,0.017773707,0.008742019,0.000945393,0.000265797,0.000247771,0.000554872,0.002840132,0.009268037,0.026136572,0.020976102,0.006418107,0.000161644,6.74E-05,0.000190713,0.000381102,0.000217889,0.000154336,0,0.000608627,3.68E-05
D11C212C,CML312,1,2,10,2,12,center,58,CML312_13_11,58,0.009710629,0.000725575,0,0.004876698,0,0.000282441,0.000417458,3.44E-05,0.008672838,4.31E-05,0.000613426,0.004067967,0.017556005,0.000976253,0,0.000605856,0.001798213,0.023763627,0.006927071,0.067315163,0.000155347,0.000379216,0.002069181,9.32E-05,0.000668408,3.28E-05,0.000311786,0,0.000228747,9.35E-05,0.00180469,0.001263962,0.000356232,0.000227225,8.64E-05,0.001798056,0.003269616,0.000617172,0.001209643,0.004789211,0.004765213,0,0.002974492,0.000773611,0.003736436,5.60E-05,0.00060929,0.009270382,0.067226232,0.034125495,0.000281427,0,0.000721478,0.006998794,0.034666262,0.002047563,0.000594461,0.004460138,0.026654691,0.073373487,0.000541157,0.001530639,0.000651043,0.001998317,0,0.003252134,0.000710123,0.00126724,0.000216884,0.041738378,0.030656828,0.064867078,0.001675879,0.003528917,0.048701154,0.002686354,0.064872619,0.016780482,0.000239127,0.002758349,0.003452356,0.002708947,0.000403995,0.000381596,0.000270579,7.23E-05,0.000330868,0.002659311,0.002035037,8.45E-05,0.000206895,0.000269408,0,0.00012288,2.60E-05,0,0.004598198,0.005029353,0.00696543,0.037373297,0.04992906,0.000549235,0.00035553,0.000187774,0,0.027720928,0.000346906,0.00083234,0.056536112,0.000252433,0.003647817,0.002349047,0.000345735,0.000285914,0,0,0.000115934,0,0.000324936,0.000387411,0.000154683,0.002179575,0.000352798,0.000533392,0.000366183,0.000157532,0.000433105,0.000312996,0.000366378,0,0.00092849,0.000278266,0.000109613,0.000174155,1.19E-05,0.000621972,0.000172672,0.000426003,0.000981677,0.006755609,0.005634155,0.001303648,8.67E-05,0.000133221,0.000302811,0.001266108,0.003339114,0.008484284,0.01496545,0.006042754,0.000264452,4.40E-05,0.000113047,0.000198115,0.000196164,0.000139738,0,0.00085146,0.00031042
D11C212T,CML312,1,2,10,2,12,tip,58,CML312_13_11,58,0.004606841,0.000817469,0,0.00551824,0,0.000447409,0.000698791,0.000113067,0.009682932,6.87E-05,0.000633666,0.002217505,0.014178258,0.001003025,0.000165167,5.42E-05,0.000724941,0.026303276,0.005264753,0.086418738,5.95E-05,0.000219621,0.001899846,3.93E-05,0.00048994,9.98E-05,0.000345062,0,0.000293012,0,0,0.00153219,0.000541339,0,0,0.001255559,0.003605669,0.000943511,0.001045356,0.004920543,0,0,0.00242846,0.000972115,0.005372961,0.00011447,0.000659766,0.005680801,0.070692058,0.022095752,0,0,0.000403925,0.005306233,0.036845507,0.001251051,0.000651099,0.0041166,0.021133405,0.08151112,0.000493998,0.001714139,0.00059399,0.001792941,0.000126593,0.000666679,0.000551458,0.000580013,0.000190015,0.026030753,0.074287608,0.085132018,0.001122304,0.002268052,0.028914687,0.001867183,0.059727417,0.023388883,0.000591685,0.000935145,0.002311436,0.002534814,0.000160708,9.42E-05,0.000293213,7.25E-05,0.000105352,0.001610641,0.001538703,8.51E-05,7.15E-05,2.54E-05,0,0.000105001,3.10E-05,0,0.006029771,0.005974715,0.006428586,0.03971361,0.051373786,0.000808151,0.000334592,0,0,0.026620685,0.000355081,0.000452969,0.063145977,0.000287953,0.004058037,0.001767592,0.00344451,0.000262604,0,0,0.000146531,0,0.000363698,0.000400018,0.000234951,0.002910736,0.000495852,0.000556819,0.000335494,7.01E-05,0.000186608,0.000215113,0.000349471,3.54E-05,0.001294735,0.000289005,6.94E-05,4.99E-05,0,0.000320866,0.000119279,0.000483528,0.001260619,0.003626509,0.004461862,0.00195926,0.000131452,0.000140319,0.000430626,0.000644988,0.001126762,0.002618074,0.003386098,0.003524463,0.00020855,4.41E-05,8.50E-05,0.00010435,8.96E-05,0.000123888,0,0.000544595,4.51E-05
