sample_id,genotype,block_number,replica_number,dev_stage,leaf_number,leaf_zone,dag,common_dev_stage,common_leaf_age,tissue_designation,developmental_stage_dap,dev_group,metabolite,intensity
D12C213A,CML312,2,2,11,13,Along,49,V10+,young,CML312_13_11,50,>9,DGDG_38_6_18_3_20_3,51047
D12B14A,B73,2,1,10,4,Along,49,V10+,adult,B73_4_10,50,>9,DGDG_38_6_18_3_20_3,34939
D12C14A,CML312,2,1,10,4,Along,49,V10+,adult,CML312_4_10,50,>9,DGDG_38_6_18_3_20_3,26019
D12C15A,CML312,2,1,10,5,Along,49,V10+,adult,CML312_5_10,50,>9,DGDG_38_6_18_3_20_3,50810
D12C17A,CML312,2,1,10,7,Along,49,V10+,adult,CML312_7_10,50,>9,DGDG_38_6_18_3_20_3,52269
D12C19A,CML312,2,1,10,9,Along,49,V10+,adult,CML312_9_10,50,>9,DGDG_38_6_18_3_20_3,49709
D12C111A,CML312,2,1,10,11,Along,49,V10+,young,CML312_11_10,50,>9,DGDG_38_6_18_3_20_3,54578
D12C113A,CML312,2,1,10,13,Along,49,V10+,young,CML312_13_10,50,>9,DGDG_38_6_18_3_20_3,38450
D12B24A,B73,2,2,9,4,Along,49,V7-V9,adult,B73_4_9,50,7-9,DGDG_38_6_18_3_20_3,32291
D12B15A,B73,2,1,9,5,Along,49,V7-V9,adult,B73_5_9,50,7-9,DGDG_38_6_18_3_20_3,24823
D12B25A,B73,2,2,9,5,Along,49,V7-V9,adult,B73_5_9,50,7-9,DGDG_38_6_18_3_20_3,27031
D12B27A,B73,2,2,9,7,Along,49,V7-V9,adult,B73_7_9,50,7-9,DGDG_38_6_18_3_20_3,36232
D12B17A,B73,2,1,9,7,Along,49,V7-V9,adult,B73_7_9,50,7-9,DGDG_38_6_18_3_20_3,44437
D12B19A,B73,2,1,9,9,Along,49,V7-V9,young,B73_9_9,50,7-9,DGDG_38_6_18_3_20_3,46250
D12B29A,B73,2,2,9,9,Along,49,V7-V9,young,B73_9_9,50,7-9,DGDG_38_6_18_3_20_3,50145
D12B111A,B73,2,1,9,11,Along,49,V7-V9,young,B73_11_9,50,7-9,DGDG_38_6_18_3_20_3,29992
D12B211A,B73,2,2,9,11,Along,49,V7-V9,young,B73_11_9,50,7-9,DGDG_38_6_18_3_20_3,36841
D12B113A,B73,2,1,9,13,Along,49,V7-V9,young,B73_13_9,50,7-9,DGDG_38_6_18_3_20_3,13029
D12B213A,B73,2,2,9,13,Along,49,V7-V9,young,B73_13_9,50,7-9,DGDG_38_6_18_3_20_3,12923
D12P14A,PT,2,1,8,4,Along,49,V7-V9,adult,PT_4_8,50,7-9,DGDG_38_6_18_3_20_3,43663
D13C14A,CML312,3,1,8,4,Along,40,V7-V9,adult,CML312_4_8,40,7-9,DGDG_38_6_18_3_20_3,40225
D13C24A,CML312,3,2,8,4,Along,40,V7-V9,adult,CML312_4_8,40,7-9,DGDG_38_6_18_3_20_3,40467
D13P14A,PT,3,1,8,4,Along,40,V7-V9,adult,PT_4_8,40,7-9,DGDG_38_6_18_3_20_3,22980
D12P15A,PT,2,1,8,5,Along,49,V7-V9,adult,PT_5_8,50,7-9,DGDG_38_6_18_3_20_3,70637
D13C25A,CML312,3,2,8,5,Along,40,V7-V9,adult,CML312_5_8,40,7-9,DGDG_38_6_18_3_20_3,49067
D13P15A,PT,3,1,8,5,Along,40,V7-V9,adult,PT_5_8,40,7-9,DGDG_38_6_18_3_20_3,38761
D12P17A,PT,2,1,8,7,Along,49,V7-V9,adult,PT_7_8,50,7-9,DGDG_38_6_18_3_20_3,92834
D13C17A,CML312,3,1,8,7,Along,40,V7-V9,adult,CML312_7_8,40,7-9,DGDG_38_6_18_3_20_3,65552
D13C27A,CML312,3,2,8,7,Along,40,V7-V9,adult,CML312_7_8,40,7-9,DGDG_38_6_18_3_20_3,61980
D13P17A,PT,3,1,8,7,Along,40,V7-V9,adult,PT_7_8,40,7-9,DGDG_38_6_18_3_20_3,61032
D12P19A,PT,2,1,8,9,Along,49,V7-V9,young,PT_9_8,50,7-9,DGDG_38_6_18_3_20_3,98819
D13C19A,CML312,3,1,8,9,Along,40,V7-V9,young,CML312_9_8,40,7-9,DGDG_38_6_18_3_20_3,44377
D13C29A,CML312,3,2,8,9,Along,40,V7-V9,young,CML312_9_8,40,7-9,DGDG_38_6_18_3_20_3,72656
D13P19A,PT,3,1,8,9,Along,40,V7-V9,young,PT_9_8,40,7-9,DGDG_38_6_18_3_20_3,82576
D12P111A,PT,2,1,8,11,Along,49,V7-V9,young,PT_11_8,50,7-9,DGDG_38_6_18_3_20_3,118216
D12P113A,PT,2,1,8,13,Along,49,V7-V9,young,PT_13_8,50,7-9,DGDG_38_6_18_3_20_3,34483
D13P24A,PT,3,2,7,4,Along,40,V7-V9,adult,PT_4_7,40,>9,DGDG_38_6_18_3_20_3,66613
D13P25A,PT,3,2,7,5,Along,40,V7-V9,adult,PT_5_7,40,>9,DGDG_38_6_18_3_20_3,88755
D13P27A,PT,3,2,7,7,Along,40,V7-V9,young,PT_7_7,40,>9,DGDG_38_6_18_3_20_3,95653
D13P29A,PT,3,2,7,9,Along,40,V7-V9,young,PT_9_7,40,>9,DGDG_38_6_18_3_20_3,120989
D13B14A,B73,3,1,6,4,Along,40,V6-,adult,B73_4_6,40,4-6,DGDG_38_6_18_3_20_3,27979
D13B24A,B73,3,2,6,4,Along,40,V6-,adult,B73_4_6,40,4-6,DGDG_38_6_18_3_20_3,19784
D14C24A,CML312,4,2,6,4,Along,26,V6-,adult,CML312_4_6,28,4-6,DGDG_38_6_18_3_20_3,56387
D13B15A,B73,3,1,6,5,Along,40,V6-,adult,B73_5_6,40,4-6,DGDG_38_6_18_3_20_3,23134
D13B25A,B73,3,2,6,5,Along,40,V6-,adult,B73_5_6,40,4-6,DGDG_38_6_18_3_20_3,27033
D14C25A,CML312,4,2,6,5,Along,26,V6-,adult,CML312_5_6,28,4-6,DGDG_38_6_18_3_20_3,79346
D13B17A,B73,3,1,6,7,Along,40,V6-,young,B73_7_6,40,4-6,DGDG_38_6_18_3_20_3,18704
D13B27A,B73,3,2,6,7,Along,40,V6-,young,B73_7_6,40,4-6,DGDG_38_6_18_3_20_3,15488
D14C27A,CML312,4,2,6,7,Along,26,V6-,young,CML312_7_6,28,4-6,DGDG_38_6_18_3_20_3,43698
D14P24A,PT,4,2,5,4,Along,27,V6-,adult,PT_4_5,28,4-6,DGDG_38_6_18_3_20_3,113475
D14C14A,CML312,4,1,5,4,Along,26,V6-,adult,CML312_4_5,28,4-6,DGDG_38_6_18_3_20_3,53067
D14C15A,CML312,4,1,5,5,Along,26,V6-,young,CML312_5_5,28,4-6,DGDG_38_6_18_3_20_3,81981
D14P25A,PT,4,2,5,5,Along,27,V6-,young,PT_5_5,28,4-6,DGDG_38_6_18_3_20_3,107589
D14P27A,PT,4,2,5,7,Along,27,V6-,young,PT_7_5,28,4-6,DGDG_38_6_18_3_20_3,62838
D14C17A,CML312,4,1,5,7,Along,26,V6-,young,CML312_7_5,28,4-6,DGDG_38_6_18_3_20_3,22575
D14B14A,B73,4,1,4,4,Along,27,V6-,young,B73_4_4,28,4-6,DGDG_38_6_18_3_20_3,74082
D14B24A,B73,4,2,4,4,Along,28,V6-,young,B73_4_4,28,4-6,DGDG_38_6_18_3_20_3,78766
D14P14A,PT,4,1,4,4,Along,28,V6-,young,PT_4_4,28,4-6,DGDG_38_6_18_3_20_3,118948
D14B15A,B73,4,1,4,5,Along,27,V6-,young,B73_5_4,28,4-6,DGDG_38_6_18_3_20_3,34172
D14B25A,B73,4,2,4,5,Along,28,V6-,young,B73_5_4,28,4-6,DGDG_38_6_18_3_20_3,48091
D14P15A,PT,4,1,4,5,Along,28,V6-,young,PT_5_4,28,4-6,DGDG_38_6_18_3_20_3,164528
D11C15B,CML312,1,1,14,5,Base,57,V10+,adult,CML312_5_14,58,>9,DGDG_40_2_22_0_18_2,2476
D11C15C,CML312,1,1,14,5,Center,57,V10+,adult,CML312_5_14,58,>9,DGDG_40_2_22_0_18_2,2756
D11C15T,CML312,1,1,14,5,Tip,57,V10+,adult,CML312_5_14,58,>9,DGDG_40_2_22_0_18_2,3525
D11C17B,CML312,1,1,14,7,Base,57,V10+,adult,CML312_7_14,58,>9,DGDG_40_2_22_0_18_2,2958
D11P17B,PT,1,1,14,7,Base,57,V10+,adult,PT_7_14,58,>9,DGDG_40_2_22_0_18_2,5411
D11P27B,PT,1,2,14,7,Base,57,V10+,adult,PT_7_14,58,>9,DGDG_40_2_22_0_18_2,3529
D11P17C,PT,1,1,14,7,Center,57,V10+,adult,PT_7_14,58,>9,DGDG_40_2_22_0_18_2,257
D11P27C,PT,1,2,14,7,Center,57,V10+,adult,PT_7_14,58,>9,DGDG_40_2_22_0_18_2,1912
D11C17C,CML312,1,1,14,7,Center,57,V10+,adult,CML312_7_14,58,>9,DGDG_40_2_22_0_18_2,2562
D11C17T,CML312,1,1,14,7,Tip,57,V10+,adult,CML312_7_14,58,>9,DGDG_40_2_22_0_18_2,2643
D11P17T,PT,1,1,14,7,Tip,57,V10+,adult,PT_7_14,58,>9,DGDG_40_2_22_0_18_2,7487
D11P27T,PT,1,2,14,7,Tip,57,V10+,adult,PT_7_14,58,>9,DGDG_40_2_22_0_18_2,2578
D11C19B,CML312,1,1,14,9,Base,57,V10+,adult,CML312_9_14,58,>9,DGDG_40_2_22_0_18_2,1818
D11P19B,PT,1,1,14,9,Base,57,V10+,adult,PT_9_14,58,>9,DGDG_40_2_22_0_18_2,2859
D11P29B,PT,1,2,14,9,Base,57,V10+,adult,PT_9_14,58,>9,DGDG_40_2_22_0_18_2,1057
D11P19C,PT,1,1,14,9,Center,57,V10+,adult,PT_9_14,58,>9,DGDG_40_2_22_0_18_2,4838
D11P29C,PT,1,2,14,9,Center,57,V10+,adult,PT_9_14,58,>9,DGDG_40_2_22_0_18_2,2891
D11C19C,CML312,1,1,14,9,Center,57,V10+,adult,CML312_9_14,58,>9,DGDG_40_2_22_0_18_2,3939
D11C19T,CML312,1,1,14,9,Tip,57,V10+,adult,CML312_9_14,58,>9,DGDG_40_2_22_0_18_2,2878
D11P19T,PT,1,1,14,9,Tip,57,V10+,adult,PT_9_14,58,>9,DGDG_40_2_22_0_18_2,2635
D11P29T,PT,1,2,14,9,Tip,57,V10+,adult,PT_9_14,58,>9,DGDG_40_2_22_0_18_2,2714
D11C111B,CML312,1,1,14,11,Base,57,V10+,adult,CML312_11_14,58,>9,DGDG_40_2_22_0_18_2,3307
D11P111B,PT,1,1,14,11,Base,57,V10+,adult,PT_11_14,58,>9,DGDG_40_2_22_0_18_2,2860
D11P211B,PT,1,2,14,11,Base,57,V10+,adult,PT_11_14,58,>9,DGDG_40_2_22_0_18_2,7023
D11P111C,PT,1,1,14,11,Center,57,V10+,adult,PT_11_14,58,>9,DGDG_40_2_22_0_18_2,369
D11P211C,PT,1,2,14,11,Center,57,V10+,adult,PT_11_14,58,>9,DGDG_40_2_22_0_18_2,3049
D11C111C,CML312,1,1,14,11,Center,57,V10+,adult,CML312_11_14,58,>9,DGDG_40_2_22_0_18_2,1741
D11P111T,PT,1,1,14,11,Tip,57,V10+,adult,PT_11_14,58,>9,DGDG_40_2_22_0_18_2,5808
D11P211T,PT,1,2,14,11,Tip,57,V10+,adult,PT_11_14,58,>9,DGDG_40_2_22_0_18_2,3575
D11C111T,CML312,1,1,14,11,Tip,57,V10+,adult,CML312_11_14,58,>9,DGDG_40_2_22_0_18_2,3868
D11C113B,CML312,1,1,14,13,Base,57,V10+,adult,CML312_13_14,58,>9,DGDG_40_2_22_0_18_2,4461
D11P113B,PT,1,1,14,13,Base,57,V10+,adult,PT_13_14,58,>9,DGDG_40_2_22_0_18_2,6304
D11P213B,PT,1,2,14,13,Base,57,V10+,adult,PT_13_14,58,>9,DGDG_40_2_22_0_18_2,2614
D11C113C,CML312,1,1,14,13,Center,57,V10+,adult,CML312_13_14,58,>9,DGDG_40_2_22_0_18_2,2208
D11P113C,PT,1,1,14,13,Center,57,V10+,adult,PT_13_14,58,>9,DGDG_40_2_22_0_18_2,3534
D11P213C,PT,1,2,14,13,Center,57,V10+,adult,PT_13_14,58,>9,DGDG_40_2_22_0_18_2,3048
D11P113T,PT,1,1,14,13,Tip,57,V10+,adult,PT_13_14,58,>9,DGDG_40_2_22_0_18_2,476
D11P213T,PT,1,2,14,13,Tip,57,V10+,adult,PT_13_14,58,>9,DGDG_40_2_22_0_18_2,2720
D11C113T,CML312,1,1,14,13,Tip,57,V10+,adult,CML312_13_14,58,>9,DGDG_40_2_22_0_18_2,3520
D12P24A,PT,2,2,12,4,Along,49,V10+,adult,PT_4_12,50,>9,DGDG_40_2_22_0_18_2,3280
D11B15B,B73,1,1,12,5,Base,57,V10+,adult,B73_5_12,58,>9,DGDG_40_2_22_0_18_2,5950
D11B15C,B73,1,1,12,5,Center,57,V10+,adult,B73_5_12,58,>9,DGDG_40_2_22_0_18_2,2075
D11B15T,B73,1,1,12,5,Tip,57,V10+,adult,B73_5_12,58,>9,DGDG_40_2_22_0_18_2,2088
D12P25A,PT,2,2,12,5,Along,49,V10+,adult,PT_5_12,50,>9,DGDG_40_2_22_0_18_2,0
D11B17B,B73,1,1,12,7,Base,57,V10+,adult,B73_7_12,58,>9,DGDG_40_2_22_0_18_2,2372
D11B17C,B73,1,1,12,7,Center,57,V10+,adult,B73_7_12,58,>9,DGDG_40_2_22_0_18_2,3658
D11B17T,B73,1,1,12,7,Tip,57,V10+,adult,B73_7_12,58,>9,DGDG_40_2_22_0_18_2,4150
D12P27A,PT,2,2,12,7,Along,49,V10+,adult,PT_7_12,50,>9,DGDG_40_2_22_0_18_2,4557
D11B19B,B73,1,1,12,9,Base,57,V10+,adult,B73_9_12,58,>9,DGDG_40_2_22_0_18_2,3727
D11B19C,B73,1,1,12,9,Center,57,V10+,adult,B73_9_12,58,>9,DGDG_40_2_22_0_18_2,2797
D11B19T,B73,1,1,12,9,Tip,57,V10+,adult,B73_9_12,58,>9,DGDG_40_2_22_0_18_2,2875
D12P29A,PT,2,2,12,9,Along,49,V10+,adult,PT_9_12,50,>9,DGDG_40_2_22_0_18_2,3092
D11B111B,B73,1,1,12,11,Base,57,V10+,adult,B73_11_12,58,>9,DGDG_40_2_22_0_18_2,5674
D11B111C,B73,1,1,12,11,Center,57,V10+,adult,B73_11_12,58,>9,DGDG_40_2_22_0_18_2,3243
D11B111T,B73,1,1,12,11,Tip,57,V10+,adult,B73_11_12,58,>9,DGDG_40_2_22_0_18_2,4229
D12P211A,PT,2,2,12,11,Along,49,V10+,adult,PT_11_12,50,>9,DGDG_40_2_22_0_18_2,4860
D11B113B,B73,1,1,12,13,Base,57,V10+,young,B73_13_12,58,>9,DGDG_40_2_22_0_18_2,4932
D11B113C,B73,1,1,12,13,Center,57,V10+,young,B73_13_12,58,>9,DGDG_40_2_22_0_18_2,2815
D11B113T,B73,1,1,12,13,Tip,57,V10+,young,B73_13_12,58,>9,DGDG_40_2_22_0_18_2,2993
D12C24A,CML312,2,2,11,4,Along,49,V10+,adult,CML312_4_11,50,>9,DGDG_40_2_22_0_18_2,4180
D11B25C,B73,1,2,11,5,Center,57,V10+,adult,B73_5_11,58,>9,DGDG_40_2_22_0_18_2,2760
D12C25A,CML312,2,2,11,5,Along,49,V10+,adult,CML312_5_11,50,>9,DGDG_40_2_22_0_18_2,2794
D11B27B,B73,1,2,11,7,Base,57,V10+,adult,B73_7_11,58,>9,DGDG_40_2_22_0_18_2,4525
D11C27B,CML312,1,2,11,7,Base,57,V10+,adult,CML312_7_11,58,>9,DGDG_40_2_22_0_18_2,5530
D11B27C,B73,1,2,11,7,Center,57,V10+,adult,B73_7_11,58,>9,DGDG_40_2_22_0_18_2,3726
D11C27C,CML312,1,2,11,7,Center,57,V10+,adult,CML312_7_11,58,>9,DGDG_40_2_22_0_18_2,3273
D11B27T,B73,1,2,11,7,Tip,57,V10+,adult,B73_7_11,58,>9,DGDG_40_2_22_0_18_2,4267
D11C27T,CML312,1,2,11,7,Tip,57,V10+,adult,CML312_7_11,58,>9,DGDG_40_2_22_0_18_2,3271
D12C27A,CML312,2,2,11,7,Along,49,V10+,adult,CML312_7_11,50,>9,DGDG_40_2_22_0_18_2,4069
D11B29B,B73,1,2,11,9,Base,57,V10+,adult,B73_9_11,58,>9,DGDG_40_2_22_0_18_2,2734
D11C29B,CML312,1,2,11,9,Base,57,V10+,adult,CML312_9_11,58,>9,DGDG_40_2_22_0_18_2,5561
D11B29C,B73,1,2,11,9,Center,57,V10+,adult,B73_9_11,58,>9,DGDG_40_2_22_0_18_2,3996
D11C29C,CML312,1,2,11,9,Center,57,V10+,adult,CML312_9_11,58,>9,DGDG_40_2_22_0_18_2,3443
D11B29T,B73,1,2,11,9,Tip,57,V10+,adult,B73_9_11,58,>9,DGDG_40_2_22_0_18_2,1202
D11C29T,CML312,1,2,11,9,Tip,57,V10+,adult,CML312_9_11,58,>9,DGDG_40_2_22_0_18_2,4972
D12C29A,CML312,2,2,11,9,Along,49,V10+,adult,CML312_9_11,50,>9,DGDG_40_2_22_0_18_2,3336
D11B211B,B73,1,2,11,11,Base,57,V10+,young,B73_11_11,58,>9,DGDG_40_2_22_0_18_2,4609
D11C211B,CML312,1,2,11,11,Base,57,V10+,young,CML312_11_11,58,>9,DGDG_40_2_22_0_18_2,4054
D11B211C,B73,1,2,11,11,Center,57,V10+,young,B73_11_11,58,>9,DGDG_40_2_22_0_18_2,3483
D11C211C,CML312,1,2,11,11,Center,57,V10+,young,CML312_11_11,58,>9,DGDG_40_2_22_0_18_2,3706
D11B211T,B73,1,2,11,11,Tip,57,V10+,young,B73_11_11,58,>9,DGDG_40_2_22_0_18_2,3036
D11C211T,CML312,1,2,11,11,Tip,57,V10+,young,CML312_11_11,58,>9,DGDG_40_2_22_0_18_2,3167
D12C211A,CML312,2,2,11,11,Along,49,V10+,young,CML312_11_11,50,>9,DGDG_40_2_22_0_18_2,2176
D11B213B,B73,1,2,11,13,Base,57,V10+,young,B73_13_11,58,>9,DGDG_40_2_22_0_18_2,4267
D11C213B,CML312,1,2,11,13,Base,57,V10+,young,CML312_13_11,58,>9,DGDG_40_2_22_0_18_2,4802
D11B213C,B73,1,2,11,13,Center,57,V10+,young,B73_13_11,58,>9,DGDG_40_2_22_0_18_2,2366
D11C213C,CML312,1,2,11,13,Center,57,V10+,young,CML312_13_11,58,>9,DGDG_40_2_22_0_18_2,2718
D11B213T,B73,1,2,11,13,Tip,57,V10+,young,B73_13_11,58,>9,DGDG_40_2_22_0_18_2,3833
D11C213T,CML312,1,2,11,13,Tip,57,V10+,young,CML312_13_11,58,>9,DGDG_40_2_22_0_18_2,3519
D12C213A,CML312,2,2,11,13,Along,49,V10+,young,CML312_13_11,50,>9,DGDG_40_2_22_0_18_2,2331
D12B14A,B73,2,1,10,4,Along,49,V10+,adult,B73_4_10,50,>9,DGDG_40_2_22_0_18_2,2525
D12C14A,CML312,2,1,10,4,Along,49,V10+,adult,CML312_4_10,50,>9,DGDG_40_2_22_0_18_2,4233
D12C15A,CML312,2,1,10,5,Along,49,V10+,adult,CML312_5_10,50,>9,DGDG_40_2_22_0_18_2,5016
D12C17A,CML312,2,1,10,7,Along,49,V10+,adult,CML312_7_10,50,>9,DGDG_40_2_22_0_18_2,3675
D12C19A,CML312,2,1,10,9,Along,49,V10+,adult,CML312_9_10,50,>9,DGDG_40_2_22_0_18_2,2167
D12C111A,CML312,2,1,10,11,Along,49,V10+,young,CML312_11_10,50,>9,DGDG_40_2_22_0_18_2,2028
D12C113A,CML312,2,1,10,13,Along,49,V10+,young,CML312_13_10,50,>9,DGDG_40_2_22_0_18_2,3038
D12B24A,B73,2,2,9,4,Along,49,V7-V9,adult,B73_4_9,50,7-9,DGDG_40_2_22_0_18_2,3609
D12B15A,B73,2,1,9,5,Along,49,V7-V9,adult,B73_5_9,50,7-9,DGDG_40_2_22_0_18_2,1366
D12B25A,B73,2,2,9,5,Along,49,V7-V9,adult,B73_5_9,50,7-9,DGDG_40_2_22_0_18_2,1177
D12B27A,B73,2,2,9,7,Along,49,V7-V9,adult,B73_7_9,50,7-9,DGDG_40_2_22_0_18_2,3479
D12B17A,B73,2,1,9,7,Along,49,V7-V9,adult,B73_7_9,50,7-9,DGDG_40_2_22_0_18_2,4352
D12B19A,B73,2,1,9,9,Along,49,V7-V9,young,B73_9_9,50,7-9,DGDG_40_2_22_0_18_2,1479
D12B29A,B73,2,2,9,9,Along,49,V7-V9,young,B73_9_9,50,7-9,DGDG_40_2_22_0_18_2,1182
D12B111A,B73,2,1,9,11,Along,49,V7-V9,young,B73_11_9,50,7-9,DGDG_40_2_22_0_18_2,2443
D12B211A,B73,2,2,9,11,Along,49,V7-V9,young,B73_11_9,50,7-9,DGDG_40_2_22_0_18_2,984
D12B113A,B73,2,1,9,13,Along,49,V7-V9,young,B73_13_9,50,7-9,DGDG_40_2_22_0_18_2,2305
D12B213A,B73,2,2,9,13,Along,49,V7-V9,young,B73_13_9,50,7-9,DGDG_40_2_22_0_18_2,3492
D12P14A,PT,2,1,8,4,Along,49,V7-V9,adult,PT_4_8,50,7-9,DGDG_40_2_22_0_18_2,10772
D13C14A,CML312,3,1,8,4,Along,40,V7-V9,adult,CML312_4_8,40,7-9,DGDG_40_2_22_0_18_2,6378
D13C24A,CML312,3,2,8,4,Along,40,V7-V9,adult,CML312_4_8,40,7-9,DGDG_40_2_22_0_18_2,8523
D13P14A,PT,3,1,8,4,Along,40,V7-V9,adult,PT_4_8,40,7-9,DGDG_40_2_22_0_18_2,5905
D12P15A,PT,2,1,8,5,Along,49,V7-V9,adult,PT_5_8,50,7-9,DGDG_40_2_22_0_18_2,8427
D13C25A,CML312,3,2,8,5,Along,40,V7-V9,adult,CML312_5_8,40,7-9,DGDG_40_2_22_0_18_2,3237
D13P15A,PT,3,1,8,5,Along,40,V7-V9,adult,PT_5_8,40,7-9,DGDG_40_2_22_0_18_2,1805
D12P17A,PT,2,1,8,7,Along,49,V7-V9,adult,PT_7_8,50,7-9,DGDG_40_2_22_0_18_2,4648
D13C17A,CML312,3,1,8,7,Along,40,V7-V9,adult,CML312_7_8,40,7-9,DGDG_40_2_22_0_18_2,4129
D13C27A,CML312,3,2,8,7,Along,40,V7-V9,adult,CML312_7_8,40,7-9,DGDG_40_2_22_0_18_2,889
D13P17A,PT,3,1,8,7,Along,40,V7-V9,adult,PT_7_8,40,7-9,DGDG_40_2_22_0_18_2,2719
D12P19A,PT,2,1,8,9,Along,49,V7-V9,young,PT_9_8,50,7-9,DGDG_40_2_22_0_18_2,3673
D13C19A,CML312,3,1,8,9,Along,40,V7-V9,young,CML312_9_8,40,7-9,DGDG_40_2_22_0_18_2,4300
D13C29A,CML312,3,2,8,9,Along,40,V7-V9,young,CML312_9_8,40,7-9,DGDG_40_2_22_0_18_2,3087
D13P19A,PT,3,1,8,9,Along,40,V7-V9,young,PT_9_8,40,7-9,DGDG_40_2_22_0_18_2,3016
D12P111A,PT,2,1,8,11,Along,49,V7-V9,young,PT_11_8,50,7-9,DGDG_40_2_22_0_18_2,7123
D12P113A,PT,2,1,8,13,Along,49,V7-V9,young,PT_13_8,50,7-9,DGDG_40_2_22_0_18_2,4509
D13P24A,PT,3,2,7,4,Along,40,V7-V9,adult,PT_4_7,40,>9,DGDG_40_2_22_0_18_2,3635
D13P25A,PT,3,2,7,5,Along,40,V7-V9,adult,PT_5_7,40,>9,DGDG_40_2_22_0_18_2,5132
D13P27A,PT,3,2,7,7,Along,40,V7-V9,young,PT_7_7,40,>9,DGDG_40_2_22_0_18_2,4806
D13P29A,PT,3,2,7,9,Along,40,V7-V9,young,PT_9_7,40,>9,DGDG_40_2_22_0_18_2,4379
D13B14A,B73,3,1,6,4,Along,40,V6-,adult,B73_4_6,40,4-6,DGDG_40_2_22_0_18_2,4503
D13B24A,B73,3,2,6,4,Along,40,V6-,adult,B73_4_6,40,4-6,DGDG_40_2_22_0_18_2,2101
D14C24A,CML312,4,2,6,4,Along,26,V6-,adult,CML312_4_6,28,4-6,DGDG_40_2_22_0_18_2,4971
D13B15A,B73,3,1,6,5,Along,40,V6-,adult,B73_5_6,40,4-6,DGDG_40_2_22_0_18_2,2201
D13B25A,B73,3,2,6,5,Along,40,V6-,adult,B73_5_6,40,4-6,DGDG_40_2_22_0_18_2,6587
D14C25A,CML312,4,2,6,5,Along,26,V6-,adult,CML312_5_6,28,4-6,DGDG_40_2_22_0_18_2,5530
D13B17A,B73,3,1,6,7,Along,40,V6-,young,B73_7_6,40,4-6,DGDG_40_2_22_0_18_2,2986
D13B27A,B73,3,2,6,7,Along,40,V6-,young,B73_7_6,40,4-6,DGDG_40_2_22_0_18_2,3587
D14C27A,CML312,4,2,6,7,Along,26,V6-,young,CML312_7_6,28,4-6,DGDG_40_2_22_0_18_2,3161
D14P24A,PT,4,2,5,4,Along,27,V6-,adult,PT_4_5,28,4-6,DGDG_40_2_22_0_18_2,23985
D14C14A,CML312,4,1,5,4,Along,26,V6-,adult,CML312_4_5,28,4-6,DGDG_40_2_22_0_18_2,5311
D14C15A,CML312,4,1,5,5,Along,26,V6-,young,CML312_5_5,28,4-6,DGDG_40_2_22_0_18_2,6230
D14P25A,PT,4,2,5,5,Along,27,V6-,young,PT_5_5,28,4-6,DGDG_40_2_22_0_18_2,3160
D14P27A,PT,4,2,5,7,Along,27,V6-,young,PT_7_5,28,4-6,DGDG_40_2_22_0_18_2,5309
D14C17A,CML312,4,1,5,7,Along,26,V6-,young,CML312_7_5,28,4-6,DGDG_40_2_22_0_18_2,5695
D14B14A,B73,4,1,4,4,Along,27,V6-,young,B73_4_4,28,4-6,DGDG_40_2_22_0_18_2,5961
D14B24A,B73,4,2,4,4,Along,28,V6-,young,B73_4_4,28,4-6,DGDG_40_2_22_0_18_2,10722
D14P14A,PT,4,1,4,4,Along,28,V6-,young,PT_4_4,28,4-6,DGDG_40_2_22_0_18_2,4488
D14B15A,B73,4,1,4,5,Along,27,V6-,young,B73_5_4,28,4-6,DGDG_40_2_22_0_18_2,3589
D14B25A,B73,4,2,4,5,Along,28,V6-,young,B73_5_4,28,4-6,DGDG_40_2_22_0_18_2,3575
D14P15A,PT,4,1,4,5,Along,28,V6-,young,PT_5_4,28,4-6,DGDG_40_2_22_0_18_2,3507
D11C15B,CML312,1,1,14,5,Base,57,V10+,adult,CML312_5_14,58,>9,DGDG_42_2_24_0_18_2,11869
D11C15C,CML312,1,1,14,5,Center,57,V10+,adult,CML312_5_14,58,>9,DGDG_42_2_24_0_18_2,9475
D11C15T,CML312,1,1,14,5,Tip,57,V10+,adult,CML312_5_14,58,>9,DGDG_42_2_24_0_18_2,6032
D11C17B,CML312,1,1,14,7,Base,57,V10+,adult,CML312_7_14,58,>9,DGDG_42_2_24_0_18_2,6144
D11P17B,PT,1,1,14,7,Base,57,V10+,adult,PT_7_14,58,>9,DGDG_42_2_24_0_18_2,12125
D11P27B,PT,1,2,14,7,Base,57,V10+,adult,PT_7_14,58,>9,DGDG_42_2_24_0_18_2,12446
D11P17C,PT,1,1,14,7,Center,57,V10+,adult,PT_7_14,58,>9,DGDG_42_2_24_0_18_2,23673
D11P27C,PT,1,2,14,7,Center,57,V10+,adult,PT_7_14,58,>9,DGDG_42_2_24_0_18_2,20576
D11C17C,CML312,1,1,14,7,Center,57,V10+,adult,CML312_7_14,58,>9,DGDG_42_2_24_0_18_2,11070
D11C17T,CML312,1,1,14,7,Tip,57,V10+,adult,CML312_7_14,58,>9,DGDG_42_2_24_0_18_2,9496
D11P17T,PT,1,1,14,7,Tip,57,V10+,adult,PT_7_14,58,>9,DGDG_42_2_24_0_18_2,18464
