id,block,planting_date,days_after_planting,genotype,replica,developmental_stage,leaf,zone,Acylcarnitine_12:1,Acylcarnitine 15:3,BMP_15:1_22:6,CE_20:3,CE_20:3,CE_20:3,CE_20:4,Cer_NS_d18:2_18:1,Cer_NS_d18:2_20:1,Ceramide_C17,Ceramide_C17,Ceramide_C17 ,Cholesterol,Cholesterol_d7,CSH_posESI _004,CSH_posESI_015,CSH_posESI_022,CSH_posESI_027,CSH_posESI_027,CSH_posESI_041,CSH_posESI _057,CSH_posESI _104,CSH_posESI _137,CSH_posESI _156,CSH_posESI _205,CSH_posESI _211,CSH_posESI _215,CSH_posESI _275,CSH_posESI _288,CSH_posESI _296,CUDA,DG_12:0_12:0_0:0,DG_12:0_12:0_0:0,DG_18:1_2:0_0:0,DG_18:1_2:0_0:0,DG_34:1,DG_34:1,DG_36:2,DG_36:3,DG_36:4,DG_16:0_18:2,DG_16:0_18:3,DG_16:1_18:3,DG_18:0_18:3,DG_18:2_18:2,DG_18:2_18:3,DG_18:3_18:3,DGDG_16:0_16:0,DGDG_16:0_16:1,DGDG_15:0_18:3,DGDG_16:0_18:0,DGDG_16:0_18:1,DGDG_16:0_18:2,DGDG_16:1_18:3,DGDG_16:1_18:3,DGDG_16:2_18:3,DGDG_17:0_18:2,DGDG_17:0_18:3,DGDG_17:2_18:3,DGDG_17:2_18:4,DGDG_18:0_18:1,DGDG_18:0_18:2,DGDG_18:0_18:3,DGDG_18:1_18:3,DGDG_18:3_18:3,DGDG_19:0_18:3,DGDG_19:1_18:3,DGDG_19:2_18:3,DGDG_20:0_18:2,DGDG_20:1_18:4,DGDG_18:3_20:3,DGDG_22:0_18:2,DGDG_24:0_18:2,DGDG_24:0_18:2,DGDG_24:0_18:3,DGDG_25:0_18:2,DGDG_25:0_18:3,DGDG_26:0_18:2,DGDG_26:0_18:2,GlcCer_d40:1,GlcCer_NS_d18:2_16:1,GlcCer_NS_d18:2_18:1,GlcCer_NS_d18:2_18:1,GlcCer_NS_d18:2_20:1,GlcCer_NS_d18:2_22:1,GlcCer_NS_d18:2_22:1,GlcCer_NS_d18:2_24:1,LPC_16:0,LPC_17:0,LPC_18:0,LPC_18:1,LPC_18:2,LPC_18:3,LPC_20:1,LPC_20:5,LPE_17:1,LysoPC_16:1,LysoPC_18:1,LysoPC_18:2,LysoPE_18:2,LysoPE_18:3,MG_17:0_0:0_0:0,MG_17:0_0:0_0:0,MG_17:0_0:0_0:0,MGDG_16:0_18:1,MGDG_16:0_18:2,MGDG_16:0_18:3,MGDG_16:1_18:3,MGDG_16:1_18:3,MGDG_16:3_18:3,MGDG_17:0_18:3,MGDG_18:0_18:3,MGDG_18:1_18:2,MGDG_18:2_18:2,MGDG_18:2_18:4,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:4,MGDG_16:0_22:1,MGDG_20:2_18:3,MGDG_18:3_20:3,PC_16:0_9:0_CHO,PC_25:0,PC_30:0,PC_31:0,PC_32:0,PC_32:1 ,PC_32:2 ,PC_33:1 ,PC_33:2 ,PC_34:0 ,PC_34:1 ,PC_34:2 ,PC_34:2,PC_34:2,PC_34:4,PC_35:1 ,PC_35:2 ,PC_35:3 ,PC_36:1 ,PC_36:2 ,PC_36:2 ,PC_36:3 A ,PC_36:4_B ,PC_36:4_C,PC_36:4_C ,PC_36:5_B,PC_37:2 ,PC_37:3 ,PC_38:2 ,PC_38:3 ,PC_38:4_A ,PC_38:5_A,PC_40:6_B,PC_p36:4__PC_o36:5 ,PC_p38:2__PC_o38:3,PC_p38:4__PC_o38:5_B,PC_p42:3__PC_o42:4 ,PC_16:0_18:2,PC_16:0_18:3,PC_18:2_18:3,PC_18:2_18:3,PC_18:2_18:4,PC_18:3_18:3,PC_18:3_18:3,PC_18:2_20:2,PC_20:2_18:3,PC_16:1_26:2,PC_25:0_18:2,PC_24:1_19:2,PC_22:1_22:1,PE_17:0_17:0,PE_34:2,PE_p38:5__PE_o38:6,PE_16:0_18:1,PE_16:1_18:3,PE_18:0_18:2,PE_18:0_18:3,PE_18:2_18:3,PE_18:3_18:3,PE_22:3_16:4,PE_21:1_21:1,PE_26:0_16:3,PE_17:0_26:2,PE_22:1_22:1,PG_16:0_16:0,PG_16:0_16:1,PG_16:0_18:2,PG_16:0_18:3,PG_16:0_18:4,PG_16:1_18:3,PG_16:1_18:4,PG_18:3_18:3,PG_18:3_18:4,PlasmenylPC_P14:0_18:2,PlasmenylPC_P14:0_21:2,PlasmenylPC_P14:0_22:2,PS_24:0_18:2,SM_d34:1,SM_d35:1,SM_d36:1,SM_d40:1,SM_d17:3_20:4,SM_d17:3_22:7,SM_d16:3_23:6,SM_d16:1_24:3,SM_d16:2_24:2,SM_d16:1_24:4,Sphingosine_d17:1,SQDG_16:0_16:1,SQDG_15:0_18:3,SQDG_16:0_18:1,SQDG_16:0_18:3,SQDG_16:1_18:3,SQDG_17:0_18:3,SQDG_18:0_18:3,SQDG_18:2_18:3,SQDG_18:3_20:3,SQDG_16:0_16:0,SQDG_18:2_18:2,TG_14:0_14:0_14:0,TG_17:0_17:1_17:0,TG_17:0_17:1_17:0,TG_44:1,TG_46:0,TG_46:1,TG_46:1,TG_46:2,TG_46:2,TG_48:0,TG_48:0,TG_48:1,TG_48:1,TG_48:2,TG_48:2,TG_49:0,TG_49:1,TG_49:1,TG_49:2,TG_49:2,TG_49:3,TG_50:0,TG_50:2,TG_50:4,TG_50:4,TG_50:5,TG_51:2,TG_51:4,TG_52:0,TG_52:3,TG_52:3,TG_52:4,TG_52:4,TG_52:5,TG_52:5,TG_52:6,TG_53:1,TG_53:2,TG_54:3,TG_54:3,TG_54:4,TG_54:4,TG_54:5,TG_54:5,TG_54:5,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:8,TG_54:8,TG_56:3,TG_56:5,TG_56:6,TG_56:7,TG_58:6,TG_12:0_16:0_18:3,TG_12:1_12:1_22:1,TG_14:2_15:3_17:2,TG_14:0_16:0_18:3,TG_12:0_18:2_18:3,TG_12:0_18:3_18:3,TG_16:0_16:0_18:1,TG_16:0_16:0_18:2,TG_16:0_16:0_18:2,TG_16:0_16:0_18:2,TG_12:1_16:0_22:2,TG_16:0_16:0_18:3,TG_16:0_16:0_18:3,TG_15:0_18:2_18:3,TG_16:0_18:0_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:2,TG_16:0_18:1_18:2,TG_16:0_18:2_18:2,TG_16:0_18:2_18:2,TG_16:0_18:2_18:2,TG_16:0_16:0_20:5,TG_16:0_18:2_18:3,TG_16:0_18:2_18:3,TG_16:0_18:3_18:3,TG_16:0_18:3_18:3,TG_16:0_18:3_18:3,TG_16:5_16:5_21:4,TG_17:0_18:2_18:3,TG_18:0_18:0_18:1,TG_18:0_18:1_18:1,TG_18:1_18:1_18:2,TG_18:1_18:1_18:2,TG_18:1_18:2_18:2,TG_17:1_17:1_20:5,TG_18:2_18:2_18:3,TG_18:2_18:2_18:3,TG_18:2_18:2_18:3,TG_14:2_20:3_20:3,TG_18:2_18:3_18:3,TG_18:2_18:3_18:3,TG_18:3_18:3_18:3,TG_18:3_18:3_18:3,TG_16:0_18:1_21:1,TG_18:2_18:2_20:0,TG_18:2_18:3_20:0,TG_18:2_18:2_20:2,TG_18:2_18:3_20:2,TG_18:3_18:3_20:2,TG_19:5_19:5_20:4,TG_14:3_22:6_22:6,TG_21:1_22:7_22:7,TG_21:2_22:7_22:7
D13P18A,3,06/12/2017,40,PT,1,7,8,along,1746,1221,6410,0,2140,2830,0,3672,8029,0,0,0,1177,0,7131,100184,12625,187372,292824,11716,0,0,1794,16286,0,3234,1558,2932,5103,15121,125758,6944,225,0,0,0,1769,7222,2746,9213,8080,26986,6453,521,41741,101201,136565,102484,0,4915,10794,41176,287983,15605,9654,346,8780,59536,0,8761,1509,31438,894046,152557,1736604,0,668,4976,3107,12493,77311,0,1569,8587,3028,811,0,2949,1955,0,14567,4744,58878,0,37945,9041,18605,37663,0,3726,8368,48813,13518,0,0,0,0,562,30509,0,0,0,0,0,7763,78257,742069,8515,49797,22680,50560,122183,31917,557193,43745,4289,15733,14969,87900,90068,12140,1437256,13596,17182,30596,24225,74249,816,133,657,0,37467,10687,16155,5941,34956,4602,510350,829183,102283,0,25688,0,57549,9939,65181,573141,234106,373950,18408,17609,5457,9436,6712,9323,12098,20043,2846,17100,5234,8276,0,6488,687,7681,1607262,667862,26238,33245,195397,71327,52146,44997,2867,1051,0,3186,1755,227137,10819,14822,38701,2583,9805,30750,3505,8578,3990,4818,0,0,116962,129620,183491,532664,1269931,671,925,9392,5835,40004,9933,243816,0,0,0,0,2311,0,15563,15109,3230,2873,6891,0,6325,1542,6284,1222115,1395,5658,125880,76594,7902,370677,43053,1947,0,0,0,4372,733,3302,0,2286,1346,6057,1062,5352,1131,4563,1953,0,2695,0,3077,1010,5506,7557,1593,1167,894,1887,0,5087,5039,27106,17124,96631,19140,106051,5855,837,1061,0,14926,2339,8884,0,11437,0,50837,619,495,241189,3511,0,46914,172897,879,0,476,540,958,0,28374,15058,1353,3156,3515,649,1401,722,9464,529,4350,424,0,2380,0,634,10383,819,26175,13924,0,56077,15119,89496,1176,5810,49861,999,42499,1358,1509,3543,0,49366,131587,654,40392,376115,0,0,29993,2543,10994,1599,0,4482,4781,2719,6175,0,832,1236,2054,1579
D14C14A,4,06/24/2017,28,CML312,1,7,4,along,2119,1310,0,1304,2569,446,0,7441,8879,0,0,0,778,0,6252,101614,4263,188312,290165,21697,543,0,572,15733,0,416,1672,3894,6774,6685,139907,9091,0,0,0,0,0,0,1410,0,14690,0,3797,0,8954,42594,22312,158018,3044,3348,5194,38706,451133,13917,14607,280,13377,50563,6324,5180,15402,36754,753117,110852,1737719,2431,0,2784,2298,7545,75475,5733,53719,2952,3142,741,1556,2896,7469,1244,20951,43287,68089,105224,30570,37245,11318,28762,601,2479,3173,11571,4071,0,232,0,0,2482,7619,1225,0,0,0,351,7462,111942,1229179,13354,39069,26687,67018,24589,13256,352662,6358,0,16558,15394,47451,9844,8907,1652318,11886,28328,20081,19682,123109,2454,754,0,0,25607,7704,11298,3778,41748,2528,700637,1001749,157093,5750,25741,7248,68733,10232,31579,196993,289244,648046,17077,32788,9075,15089,0,8080,4163,27401,2843,9612,2191,27993,2553,13578,0,6431,1681489,1539269,85201,89198,455613,80105,24019,75213,6872,5318,0,7442,0,192269,8310,21851,31032,2682,12776,43468,8666,5468,6115,2702,0,5799,67345,161570,66586,386065,1327406,1561,1096,1373,3912,56366,8761,208577,0,0,0,499,0,871,13134,16265,3696,4145,2075,0,6550,1361,5480,826127,3655,8367,76498,55051,7089,436178,15885,0,296,0,0,3136,603,1872,498,2190,479,1876,468,1938,438,956,1416,0,3372,0,717,0,1239,2271,0,0,490,626,0,668,0,0,397,0,285,433,0,401,561,0,313,574,0,0,2284,17705,1629,801,0,9375,31672,0,0,15830,0,1851,2666,0,5443,0,20114,3940,2840,0,3836,12866,0,20151,2118,4640,8554,15244,0,2104,0,11806,2514,16393,6117,4158,38881,14405,3149,21257,50966,2415,10863,50644,13818,535,0,258,10054,752,425,6919,3975,30198,87917,6484,3852,33711,2086,12230,0,620,1415,2315,377,2073,2069,1926,644,3136
D14B23A,4,06/24/2017,28,B73,2,5,3,along,5865,1743,657,0,3143,3262,0,9249,7937,0,409,499,1077,0,5347,117108,10670,218603,337890,15896,0,0,1733,18550,1434,0,2497,5144,2243,9912,161722,9671,0,804,0,0,0,0,2546,8731,6884,17487,8174,2373,30521,111711,59633,148839,3510,3630,3611,31373,470449,14685,21670,515,10038,37556,7120,10119,10640,31805,607010,156626,1987494,2366,2126,4513,4584,10473,69241,9417,20881,5815,4225,2385,0,6621,5229,0,27334,37090,75167,130430,48182,47089,31161,35807,0,2263,6453,223088,62824,0,0,0,998,7668,228577,3804,0,0,0,0,4634,108134,780956,8645,20966,27483,25629,23891,22865,736155,40109,5198,16964,18120,255094,15179,14175,1527990,13173,18329,34207,30012,64734,2725,923,1338,0,13415,4039,10218,735,8727,1573,95275,1758114,100228,5638,19692,3123,29929,10855,13060,86072,148407,154817,11052,0,5684,4345,0,7829,5324,14040,3486,15844,1091,7326,4766,11576,0,12672,1329691,871544,15931,27275,137728,73813,30542,29612,10057,5724,2316,10020,1730,119481,7595,66060,26346,2035,9133,1091,2263,4986,8014,1948,0,5323,77924,131347,155521,344487,1244898,2744,1142,3762,3205,77599,11269,219197,0,0,0,0,3431,0,19708,18797,6913,5447,5169,0,7676,1538,5567,1271112,1224,5741,68051,303284,6645,438799,65168,0,0,184,0,3398,605,2431,527,2536,751,2498,647,4244,637,2120,2624,0,3485,0,2811,0,2591,1105,313,952,1485,1113,0,3747,1396,2786,6332,32471,2249,12148,728,262,248,0,2756,2202,1098,0,2651,6626,15517,3031,1023,111285,47674,0,4721,87008,575,297,1105,0,3901,0,27559,18148,2158,3515,3058,2642,1377,6505,6831,2993,2695,1463,0,2841,0,2937,4812,2725,7981,8825,11827,49134,9079,48692,3991,3283,26836,26523,30545,1005,0,1892,950,8106,25147,7287,20374,276229,132460,10074,16634,84224,5984,23469,0,1135,2199,3807,2781,917,3254,3209,6607,70406
D14P23A,4,06/24/2017,28,PT,2,6,3,along,0,1137,1821,219,2946,2513,0,8265,11879,0,0,0,1852,0,3744,112869,13626,214178,328080,13166,1818,0,0,17499,0,1359,5287,4512,3617,11500,132137,10260,0,0,0,0,1127,6259,2206,2362,31867,32646,12413,0,15938,104645,233405,121050,358,7035,4003,8632,411492,23985,21462,4098,12075,76834,6311,11604,11003,28079,905329,110617,2024622,0,541,3845,1731,9895,102182,21726,27177,11141,11966,4752,4923,8957,4829,1797,37445,36345,96226,135344,44680,33911,48057,38192,651,3265,623,35897,19358,0,0,0,0,1869,20073,200,1709,0,0,0,5498,56856,1304865,9872,66023,38865,67152,15235,10443,352336,65035,2799,23565,18358,93685,38215,10003,1507726,20376,68976,26180,20449,142756,1534,122,0,7457,21725,4652,1381,1716,16684,0,106919,1568745,71674,5385,17689,2957,32912,7580,13672,86665,88058,76198,14239,5903,5956,4556,0,8187,5813,3563,6770,13969,2028,0,6181,19656,4194,10025,1604913,549328,14874,31850,143132,149569,12295,29591,9222,1476,0,7575,2215,208180,9709,58825,42007,6591,18904,29814,8113,46818,8801,9406,0,6462,62808,288197,72313,249263,1379259,959,1649,359,7064,112051,13974,119443,53785,0,0,0,3942,749,9357,19529,14504,5035,2198,0,5511,1585,3543,1465788,6502,7303,92185,167517,7789,206614,21380,1421,0,0,1530,13402,2621,6378,1778,10371,2334,12630,3410,7918,2272,13714,7226,1756,15086,2026,7985,972,14123,3451,1911,2198,1269,3717,0,19737,3631,9586,10336,48998,14445,99128,6338,1571,3212,0,6866,1703,1531,0,3590,4246,6275,1970,0,34540,12584,0,10404,64901,2671,0,4036,0,6658,0,43138,23343,7602,1490,3219,6099,6351,13521,43080,2563,34666,6855,1367,8732,2448,9087,21765,8035,21633,10306,8350,65141,18388,117610,6979,10764,117161,34026,24409,1597,4206,7121,1528,12718,11764,1590,9322,109400,9143,1709,11591,10650,6504,10580,0,3799,6161,1744,3517,0,3524,1256,3856,27081
D14P26A,4,06/24/2017,28,PT,2,6,6,along,27846,78834,5799,0,429,357,0,4653,8379,0,0,381,1011,0,4292,83901,12691,25487,464972,5159,1393,0,2737,23851,0,1774,3401,3745,12362,10549,113210,6528,0,0,0,0,2097,0,5016,10616,14459,10525,4714,0,34980,60299,12322,44983,3190,1309,2935,17828,339738,16873,1102,240,7599,34165,0,9839,15044,12138,426446,222177,1475592,0,0,3880,4260,8159,59323,4825,13000,9114,1244,2522,754,4278,7057,0,18791,18883,60596,96076,36591,37156,12104,88235,1133,6574,16523,87029,9856,0,0,0,0,9539,52659,1026,0,0,0,0,12304,115121,534443,5041,48776,15321,29677,102718,101452,727600,5529,6045,11809,12584,53411,28140,14179,1448823,9827,18649,36147,17320,64165,5551,544,0,0,212946,24572,72557,6202,40862,7003,1054948,196771,103810,3383,19306,1531,81206,29308,64920,125234,481663,1340500,0,52963,0,4861,4330,23257,6388,77540,8077,12447,1112,14963,1143,12728,2233,32612,1356759,1455158,110969,35337,211015,73687,127789,57189,5487,2555,0,19933,1071,400949,5835,41548,45106,1154,10139,43981,4834,13728,19737,5152,0,3573,98775,100588,158058,560379,1203389,5534,12448,15736,14793,53531,13314,266602,0,0,0,0,0,0,48110,12262,1824,1074,1866,0,4970,399,8677,929527,2572,4748,58350,108302,4943,141814,35361,2215,0,0,0,10332,1680,7196,1486,7462,1877,8496,3149,16546,2258,5149,4901,1792,10059,1390,4574,1070,11302,3540,977,3394,4211,1473,937,14164,4103,7474,12359,32173,5627,44847,2963,1318,1134,0,9726,3284,4522,0,10928,1875,23378,880,653,139706,4451,0,5281,43129,982,322,0,0,1334,0,20219,2855,7200,5583,10744,1068,3108,8999,19139,0,9695,2878,0,4912,0,3267,12197,2716,25256,12666,3144,72220,8668,45927,2173,2963,17227,2810,32397,932,1889,2026,1389,25716,63166,1291,17868,162568,6300,0,7313,3837,2052,2084,0,2014,4092,3687,2191,0,3529,1513,1949,5992
D14C13A,4,06/24/2017,28,CML312,1,7,3,along,1475,366,890,363,10724,6523,0,6670,8110,0,0,0,876,0,6347,85018,9914,176649,235115,33776,0,0,850,14552,0,1985,2273,4898,5433,5995,106252,9355,0,0,0,0,0,2408,1417,2927,16631,40569,2080,6077,7372,56746,33837,148324,3323,7397,2652,18489,385615,11615,11180,128,13716,54344,4517,330,14948,42580,954811,70395,1724109,0,0,2269,5551,5480,47202,4524,16779,11235,6809,3504,8032,12070,6846,0,19326,20742,75445,37705,31461,32782,12368,35621,0,3349,3109,22351,21715,0,336,0,0,4048,24343,757,2285,0,0,0,5989,61468,1212728,8559,33932,25551,98154,12003,7810,164242,37278,0,13433,13158,50495,18896,14401,1047009,12748,33110,20967,10175,72680,1000,175,0,0,33944,8661,6962,9837,56959,4457,380543,1588371,120255,4845,22154,1673,63013,27481,38170,70758,228785,245080,9698,18660,8382,19122,2824,6220,7134,9053,4784,8531,1287,12663,3654,12815,0,15725,1618465,1457869,89754,125836,947781,88048,24415,56888,11792,688,0,4263,1125,268876,10830,28720,31388,8317,57629,97731,52159,16359,6975,25470,1789,0,67681,160824,39886,303525,1059325,816,1381,613,0,50996,10649,228706,0,0,0,0,2328,0,6676,14675,2810,4710,2692,0,6796,5327,3737,989100,1342,7219,88342,34134,898,353997,8902,1703,426,0,0,6802,1405,4038,0,3593,1334,6266,1673,13082,1379,2711,3586,911,6018,0,3114,857,10606,2723,1146,0,2509,3596,1338,15600,6240,6006,7000,37664,14126,95843,19372,0,991,0,6274,2147,1997,373,5186,0,4019,5638,3571,30310,29242,0,10223,76197,2965,0,7274,855,7284,0,37535,29591,4226,2203,6959,1051,5709,5619,34521,0,68697,3836,0,6230,0,3747,19366,23783,37582,9984,5434,54606,22315,128400,3912,23851,309721,33409,18246,2460,2735,6121,0,12551,19221,1076,7363,100641,9618,1085,14327,9470,10615,15435,0,3002,5751,6279,3036,0,3830,1342,0,1431
D14P24A,4,06/24/2017,28,PT,2,6,4,along,1484,12241,6817,0,1038,1038,0,2262,7991,0,0,0,0,0,2766,105160,11374,34227,318850,10324,0,0,1106,15504,0,2598,3699,5168,8009,12426,117957,7122,0,0,0,0,0,3353,2212,3893,23695,19921,10951,1323,21821,102676,209229,66399,4010,3049,1629,25699,239127,26764,25950,225,6099,47978,0,20480,2711,21959,776545,161096,1761871,3745,617,5343,1252,9799,103232,2458,8572,8149,3028,523,1164,687,1932,0,20218,17592,60665,87318,37403,34935,19925,40635,545,2237,6421,93540,31955,0,533,0,997,5843,86323,769,0,0,0,0,3759,54341,922960,5906,86633,37334,36999,21847,22418,470703,7534,0,19005,15975,112437,51265,21999,1488330,16295,43674,20702,22556,114922,2907,655,0,19405,40835,10342,13437,7616,35729,3149,307547,450132,122570,2212,30713,3987,39030,13484,30247,250732,107500,396775,15434,13866,5303,6039,4736,8721,12531,16849,5001,19124,564,5881,2611,9184,3442,15638,1709150,1463764,53917,40167,299538,143534,36877,45287,17657,3676,0,13621,1955,219072,9328,177410,30222,9817,11379,34645,5601,15817,11902,7417,0,3340,89714,255157,116951,536484,1617171,2139,1237,12895,20215,96786,9107,232736,0,0,0,0,3165,0,19465,14667,10727,2579,1058,0,4903,1490,4165,1072225,7729,4203,78496,132083,7656,145172,27993,1685,0,425,0,5028,0,2304,0,2559,932,3855,1288,6157,973,3639,2509,0,3077,0,2442,0,10661,917,959,0,1152,1990,0,16211,4068,22218,13360,79842,11125,45740,5820,0,799,0,7410,3020,3528,0,5475,0,18399,1174,0,106618,12442,0,14310,109994,1331,0,2007,0,4838,0,25685,13405,2032,1705,1901,1110,2711,3006,14300,0,9220,0,0,3166,0,2363,10490,2918,22915,14397,0,79678,18465,102248,0,7227,67621,5028,51463,1063,1079,3684,0,19478,44562,1933,23744,270021,7407,714,21142,12305,8674,8098,0,3610,4069,4411,3923,912,2215,2001,3557,28742
D14C16A,4,06/24/2017,28,CML312,1,7,6,along,69349,629249,19442,0,1769,1769,0,13276,16741,0,0,0,1638,0,3590,106545,12978,220076,292217,9530,856,0,0,23603,0,0,3297,10635,24121,15561,149557,3999,0,0,0,0,0,0,1138,2888,23333,12709,5802,0,21459,39362,9385,215249,1583,4338,11894,96146,447235,9409,4711,0,13112,28962,5443,4185,24787,31744,227051,142160,0,0,2388,1782,1098,3761,18707,4106,5314,7626,1559,1659,1011,1777,8081,0,38580,47398,123609,171159,48220,26714,22430,125643,2078,9832,116503,187922,24850,0,0,0,0,67107,105360,0,0,0,0,0,22771,143494,458006,4134,19288,1658,30790,50757,51271,329558,13161,3610,8127,9749,82148,16714,5377,2255664,5300,702,29697,4788,15260,20788,2541,3575,3279,203740,20621,32651,3850,58022,7556,1685529,713290,180327,10757,10598,3969,133585,18604,91577,375216,304139,1575723,15449,86840,0,11750,6151,6802,12057,48215,9731,4590,2292,9956,2730,22306,2740,34791,2059926,1266449,16925,61376,155007,24933,47161,24400,7635,3059,0,6593,2760,196480,7329,18357,40224,2978,6393,9098,2146,5619,3106,850,0,1358,124356,82719,127683,439984,503420,11835,14604,0,3633,98858,21629,469712,18876,0,0,0,0,0,22723,10096,5175,0,5253,0,12864,1552,19031,7151,0,10825,39485,57156,3515,724764,30608,1952,0,325,0,3891,1100,2666,0,2713,1776,6267,1141,6179,1194,4606,3054,797,3866,0,3297,796,10337,976,1161,1415,1330,1974,0,17370,3297,4720,7202,10630,2685,26015,2655,699,1050,0,9372,1707,1437,0,6867,0,14476,0,456,66504,3435,0,5921,23441,527,0,516,0,2815,0,26098,5007,2839,2733,1015,1217,1885,2518,8360,762,4208,1015,0,3246,0,1024,8557,1157,15006,8027,0,34273,4342,24855,1102,2655,9936,1044,2147,960,1280,2563,812,19294,39011,0,12074,85067,0,0,5921,1728,2426,691,0,2098,2645,2292,1674,0,2799,18982,2502,3206
D14P13A,4,06/24/2017,28,PT,1,7,3,along,0,0,0,0,2418,2277,0,7516,9410,0,0,0,1155,0,8830,111339,11770,216182,296076,15401,1280,0,0,17061,0,0,1093,3119,4085,16372,127881,10490,0,0,0,0,0,0,3658,5972,20611,19949,5115,0,19463,90036,63338,95591,2088,1758,2157,34643,311762,16259,19690,4426,9724,49476,0,18259,8068,32506,778695,146867,2029324,2752,212,1711,4200,12366,110270,2536,5590,12353,1721,1155,1228,3472,3971,0,21742,20981,81028,82267,36544,21008,16643,33521,594,2511,914,35183,13923,0,0,0,565,2431,14558,3079,1882,0,0,0,3617,44980,704817,12760,45289,38473,37734,27705,21361,512282,52531,3302,21935,18248,28253,35826,20820,1194301,16422,32293,32299,25490,100581,823,919,0,1998,40136,8680,12048,8147,30888,4017,285690,1451813,114539,5681,25138,4589,55302,12845,35047,231590,148987,405177,14647,13301,5211,10853,0,11934,13821,14542,5284,22285,449,0,3458,10307,5882,15074,1869879,1301531,28769,42377,267482,189681,28656,37265,7984,1275,0,8070,2173,379437,13543,38401,32127,1902,17666,37606,7723,22086,12845,11036,2354,3390,94627,201739,154072,487699,1502528,2309,2310,9174,12219,63455,9181,234372,0,0,0,0,2818,0,15254,18636,3278,7876,2798,0,2318,842,4439,1029895,6527,4963,78091,18389,8622,223655,34791,1387,392,452,0,4496,812,2742,0,1666,1281,5034,769,4324,906,2758,2220,573,2077,0,2569,439,7573,2367,650,832,1106,1126,0,12980,2691,4593,9139,53144,3416,28017,6392,0,0,0,5388,1509,1257,0,5788,1114,14508,1006,0,77317,4979,0,6171,123425,889,0,1036,0,2156,0,21953,29644,1120,1273,2755,0,1499,1386,7946,1689,5315,538,0,2541,0,1236,6993,1033,13760,9337,2715,55249,13604,72369,0,6547,58442,3350,39297,1509,0,2213,589,12120,26717,1137,16930,227026,0,0,19067,3945,7579,3046,0,2044,2476,3299,3006,0,2788,2647,0,0
D14C24A,4,06/24/2017,28,CML312,2,7,4,along,10748,13101,9351,0,3883,923,0,5916,8434,0,0,0,0,0,2893,95058,8956,9970,255072,16251,0,0,1813,15749,0,1841,2402,5152,4356,7672,122059,8310,247,0,0,0,1226,2960,2387,1876,17973,18192,4224,2099,11181,49368,24027,204906,3563,5638,8448,48585,370856,12686,21120,2730,9950,59622,4996,5951,5075,22975,801681,94164,1741355,0,2203,2044,4532,7320,74061,3813,8838,13710,2084,4569,2762,8215,4874,0,18004,8578,62808,68171,37230,22675,16156,39147,1133,2126,6144,55534,16426,0,0,505,632,8193,66165,3020,0,0,0,0,9603,89335,1044347,13978,34247,24601,59219,21921,16036,335909,38135,3982,13174,13563,80382,25982,13616,1415525,6518,23832,21468,19929,102413,5711,1451,1233,0,21883,7427,16309,7277,44248,2598,565756,1036556,139180,6349,27818,5859,60279,10156,49192,305645,238218,352740,2474,27148,10981,5424,5691,9216,9868,33343,3459,9885,732,10310,1463,9698,0,8869,1732209,1249054,85038,66314,469553,72777,55315,69522,4526,495,0,4659,1190,286090,8420,27183,28461,1699,14602,70609,12976,13628,5907,8505,1833,1052,73160,180569,78823,392832,1312878,2210,5918,287,3293,49612,8172,225084,0,0,0,0,2180,1672,18203,14572,11435,5249,2182,0,6275,1247,5678,1396509,6580,7599,97546,84768,8569,507829,23625,2037,258,233,0,2684,0,2491,0,1980,997,4031,661,3803,486,2666,1947,0,1948,0,2320,0,11407,2628,1380,0,2541,1014,0,13925,2257,11245,9036,52832,4294,70334,4741,560,545,0,2639,1466,1933,0,2537,551,10145,662,0,57830,5065,0,3451,52998,0,0,888,0,3984,0,32132,23167,2444,5769,6765,615,1639,751,8853,1395,6787,652,0,2746,0,766,6837,1648,11905,9274,2179,48358,12956,65330,0,5261,53825,3269,32061,1186,1593,2444,720,9234,20084,603,10604,148865,2885,620,10871,1608,3485,1922,0,1600,2181,2907,2954,0,681,0,0,0
