TG_50:4,PVMBAGXWHHZKFP-JMPJWMFJSA-N,,580,0,1018,459,0,992,509,812,893,534,534,0,467,272,1561,0,913,1440,677,707,0,2993,1851,0,0,1683,1120,1257,0,901,1354,2623,1322,0,1073,0,695,1045,1746,3881,1628,1379,940,0,2177,0,1819,0,6342,1066,757,1793,1142,1124,1147,1660,2356,1520,2078,0,1410,1034,2165,939,862,1110,592,1224,2010,440,437,298,1140,647,2490,1210,1295,1521,1674,2340,2377,868,2180,252,1515,857,2809,989,1763,420,233,553,1367,4800,2159,256,1841,2222,1846,3144,2060,177,2938,4580,721,2378,3112,0,1348,0,853,979,2639,202,1861,0,707,1218,950,1900,1400,2620,3007,672,513,0,5582,2319,5857,0,284,608,2652,348,1599,2115,2753,306,2037,4045,2485,6230,749,3683,657,3271,2538,1024,2742,0,1320,2076,2240,2143,888,136,1614,2154,562,978,2840,1604,2737,1441,6636,1306,2690,0,401,412,1560,2247,998,1035,1582,1041,1762,1386,2384,0
TG_50:4,PVMBAGXWHHZKFP-JMPJWMFJSA-N,,565,0,1982,1115,509,2596,1110,2657,2383,0,1608,0,692,826,3335,0,1528,2146,2835,1122,1330,0,0,0,1817,2409,1626,2122,1524,1041,1537,0,2849,0,2591,292,1885,2398,0,4897,1873,1706,0,1431,3082,3142,2187,0,9203,1303,1329,2931,3968,0,0,1843,2900,1647,2226,0,2254,1448,0,0,2713,1725,5084,1513,2046,1344,2130,0,1534,2130,1638,0,1382,1530,1783,2892,2623,1058,0,0,1273,0,0,952,1603,0,1617,707,0,3190,1858,361,1572,2543,0,4021,2383,0,2598,815,1414,0,2659,1926,1586,1351,0,0,0,0,1220,2597,868,2567,1755,1271,591,1055,2093,0,1803,0,5871,1046,0,1787,1087,2070,1233,1825,898,1800,0,0,1304,1685,1260,2769,4964,1138,2175,3223,2539,3371,2031,0,0,1432,1048,1362,793,2338,1018,1717,1853,2418,2702,1786,1333,1243,5662,0,1891,0,561,872,1358,0,791,848,1159,0,0,0,1540,0
TG_50:5,AFTBPUXZTDLRSP-UDQIKIEDSA-N,,431,486,0,1094,623,1044,1451,3350,3205,1286,2206,0,607,1289,2498,1008,1299,1938,3056,854,669,8251,2306,232,1717,1796,2092,3995,1925,1681,2276,5066,3473,1723,2524,0,3445,2379,3686,7140,1081,3291,1407,1702,3957,3981,3251,313,3808,1688,1283,5637,4923,1367,2510,2603,2827,759,2516,0,3349,2423,3165,1128,3668,3907,1956,2319,1717,1039,2339,185,1706,2306,3163,1872,1764,2162,2914,3525,3312,995,3013,331,2328,5650,4463,1835,2025,1978,3240,940,2517,8684,2883,231,2914,2986,2009,2512,2805,0,2189,7760,3003,3417,7170,1613,3585,1391,733,1899,2925,0,2396,1914,2790,1972,3158,2303,1687,2815,5752,592,3381,405,3416,2260,6224,1313,1183,1541,3948,2826,1863,1719,3156,292,2037,4886,2449,10777,1932,4919,2391,2642,1396,2547,3015,0,2163,2120,2757,2857,1206,3260,1439,2130,3173,3114,1719,3036,3260,1556,4719,1823,3172,202,2039,3341,1033,2639,1078,421,888,1420,1468,996,1335,338
TG_51:2,NSNSZGBCOIKUBU-SZOKBDNISA-N,,1139,621,670,1243,664,2452,1173,4756,0,2500,2165,0,961,966,1413,1241,4535,5525,1704,2915,1478,2775,3581,573,1962,442,2031,4643,2498,2168,2255,18875,3217,1434,1450,0,2343,1434,3047,1917,3167,1656,465,1285,4003,2592,3728,431,33740,2512,2413,2075,1722,991,3598,3773,2082,5956,1081,667,625,1344,3448,1948,2203,1805,2903,1710,1549,1961,4292,749,2527,4106,4957,1355,1928,4494,3208,2354,1778,1476,1460,0,1361,310,2809,2047,227,1168,2127,957,1005,3984,1352,721,1213,670,5052,10459,4696,628,7908,299,3013,2115,2806,2051,3091,2340,2148,2176,1227,373,4363,3009,2349,3873,1610,453,1519,2259,4328,1703,4314,671,18286,2661,5830,4945,1864,5475,2177,629,2149,1574,5518,540,408,1271,2678,528,19056,1540,4292,19599,6044,14594,1075,638,1931,3465,2402,764,414,1095,2597,542,3406,5850,7303,2193,3274,3155,32649,3448,933,566,1247,3428,766,1164,2384,804,1874,1552,1423,2149,4069,438
TG_51:4,IIRQXNVLAXQEKB-KBEZCZBDSA-N,,0,0,0,0,0,0,0,0,1893,0,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,0,0,0,0,0,0,895,0,0,0,0,1291,133,5541,0,0,0,1095,0,1339,0,0,0,0,0,0,0,0,0,0,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0,0,0,0,0,0,783,0,0,0,0,0,875,1083,0,0,0,0,770,0,0,0,0,0,0,0,0,919,0,0,0,0,0,0,1292,0,0,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,409,0,0,0,0,686,0,0,0,0,727,0,0,858,0,0,0,0,0,427,0,0,0,0
TG_52:0,SDNYRTVJOFMYIW-OIVUAWODSA-N,,1342,663,502,712,986,3806,2341,5727,2140,4997,4809,1518,5114,3252,5599,6035,6319,8060,8730,7917,6423,9651,12064,6766,10923,5829,11828,14844,15727,16247,22727,18564,18137,19430,18120,9205,19047,17193,20048,13069,16818,19155,6500,7744,16792,6077,22235,12305,24640,21337,21057,23918,16559,16556,15609,14962,17048,11045,16763,11999,19028,17116,5903,15872,11058,20863,11868,10733,12815,14365,18024,12183,18091,22930,18252,14214,17659,15846,9961,12223,13280,12991,18527,7167,16429,15911,15939,14920,13549,14564,15366,11035,13795,13419,16014,8709,5567,14978,13214,8860,9479,10083,13914,6924,13953,7041,14792,11605,6625,14995,8462,13169,7601,7202,10663,14865,11371,10102,10683,11771,9479,9259,11196,6970,6255,8776,13266,10150,8468,12736,9108,10254,10847,8063,9825,8503,13792,5364,7119,9403,11254,7764,9951,9768,10260,16060,11627,11612,7481,5485,10418,10087,8828,10034,9016,5104,5947,5568,6119,9765,8086,7906,8080,10660,21808,8959,7572,5357,5860,7234,9405,8717,6724,6425,5053,5907,3987,6405,6003,1265
TG_52:3,DQXQIWIQYYEGLG-MMWLGPPDSA-N,,706,0,1212,0,1201,3395,2139,0,4796,1829,3185,185,1305,1212,5814,1375,2478,3352,7019,1476,1844,2243,3476,1180,2561,4604,2358,3342,2185,1851,1982,4595,3951,1218,3777,384,4707,3095,4771,4780,3094,3064,2245,1583,4524,6151,3791,421,10542,1727,2593,6743,4797,1764,6244,2837,4504,2818,3920,494,4376,3675,3288,3983,7111,4529,15205,3305,2768,5226,3794,0,2536,3924,5032,1744,3430,2335,3373,3581,3360,2466,3504,472,2518,5568,2889,2417,4787,5023,4497,2288,2236,5100,3721,769,2548,4420,2334,4193,3604,480,5597,3727,3582,4426,6044,1342,2621,1089,863,2460,3634,323,3422,2246,3133,8777,4509,3117,2974,4086,3859,875,3592,0,5134,4512,11248,1608,1780,7169,4969,3277,2976,3501,3793,314,3490,7266,3213,7191,5379,2541,4277,2754,4506,5276,3482,323,2662,3014,3727,1813,1599,3420,1946,1888,3799,3246,3214,2822,4804,2394,5517,4399,3357,347,1731,3671,3320,3426,1566,1958,5006,2497,3717,2434,3774,353
TG_52:3,DQXQIWIQYYEGLG-MMWLGPPDSA-N,,1427,0,831,1269,658,1102,1268,1487,3582,2481,5323,0,2804,2418,20758,4541,8204,12365,38963,4688,4854,10816,15420,2507,9708,15987,12327,9087,11666,3851,5630,12147,15803,5053,14710,650,22351,10164,25575,18205,8168,11486,9568,3118,18105,21593,22746,703,42464,5964,4752,16111,8738,10064,6010,13686,11114,4067,5650,1151,9799,22439,10419,21754,13162,8312,30998,6341,3271,4992,4092,1143,3101,5816,25334,8581,18448,1427,5845,6496,3509,3530,5899,945,2910,7218,2109,3555,920,8303,30342,3905,11140,33863,3418,3037,2683,4944,2889,5285,5077,1067,42167,23191,10062,30568,46900,9023,4711,6170,4249,14850,23790,401,17483,12361,19678,54945,28324,20586,16764,23085,30595,3604,24075,1274,37605,30247,68483,9358,9370,39841,32192,23132,16536,21495,28274,1060,19653,57832,21061,48306,35568,19129,24219,7049,37107,41467,25185,396,18322,20042,27050,11673,8264,23281,10844,2200,22755,5247,19746,1456,37632,2148,39505,32858,23684,884,9655,23927,22740,23518,7834,8351,26926,14337,20828,12751,21823,775
TG_52:4,WHSWXEYWNPTUPW-HNJDVRDNSA-N,,0,394,0,0,572,0,2090,2398,19094,4199,9593,0,3058,5496,29723,4043,6768,14074,25822,4351,2141,5562,11295,493,6111,14351,17404,12891,7628,3606,5499,9456,16069,4123,10738,292,19931,7707,27612,23297,8807,9997,8378,5867,18324,16269,10832,0,20486,4722,5718,17999,14448,4344,7004,7498,15824,6940,14097,344,16702,7864,23645,13081,33687,15185,41582,21749,13484,14354,14636,392,11461,17653,16691,7076,20071,12145,15710,12991,5451,5386,13801,323,8928,18784,12069,6193,17810,11415,28392,7770,8951,19440,14704,782,10523,16437,11675,8730,13984,356,14340,14460,11657,30618,24259,6528,14248,3649,987,8568,15989,209,8807,6476,10842,34248,17273,19397,19151,23745,17134,1535,15166,451,13566,28125,31995,5540,7572,24261,34274,16756,8965,16744,15491,251,15948,47256,14076,25725,11576,11603,19357,5917,16901,10291,14837,218,11528,9639,27093,7361,2571,19829,7574,8307,12595,15361,11085,15828,32007,7762,11900,9672,14920,0,9469,23409,9198,19936,8118,5855,17010,10058,11543,7240,15347,235
TG_52:4,WHSWXEYWNPTUPW-HNJDVRDNSA-N,,1095,0,1411,0,0,1380,2312,22049,120583,21832,57874,541,15575,28184,224216,25365,34588,74590,189844,16389,11443,31969,86824,2143,32899,80224,100552,85048,43152,16129,27792,48669,106907,19903,68401,542,136497,47620,212360,108940,41752,54102,44174,27584,172509,111517,96360,552,153721,25197,26664,179304,37613,24131,37686,39670,58291,14113,93276,954,44634,175659,69221,78174,102523,54964,104271,54614,75170,77953,92429,1191,71632,129492,107562,44715,134532,69375,104638,36517,43053,7950,96401,888,54796,132465,72164,40561,111649,159527,222723,45181,52338,124198,93406,2788,66524,134925,66740,60850,90713,786,99417,90729,73266,246201,191235,39912,99088,22221,10230,55753,104391,0,56728,42042,68663,208037,110100,139882,113794,143083,133485,6490,104711,1178,104909,205462,193277,32525,39385,143378,258600,133847,51466,104297,114043,1001,98747,374390,103545,172442,73200,81850,133222,33800,125102,69459,103589,845,76130,63968,204997,48575,22897,143244,44147,57984,83932,111425,70584,116144,271604,45467,94979,66221,101029,992,53780,163685,62204,145487,43851,27489,95989,57904,66039,43416,95330,809
TG_52:5,CQZAAIKPSLHIBC-KDJOUNIJSA-N,,0,283,450,0,0,0,660,0,4022,1402,5391,129,2018,1952,16492,0,10893,13282,17266,9752,4664,8566,20319,247,12406,6498,25277,38335,21151,7669,14310,27212,36021,0,18634,209,31237,16638,25686,16675,12309,17945,8093,16229,34732,28232,17183,240,32736,8267,14331,51356,6578,9523,14134,17475,14234,6576,11417,174,11627,13981,21444,10893,10905,18260,6681,15769,8708,7149,8905,242,9149,15692,5287,5341,5821,7000,7514,11358,15472,2008,8307,252,6274,5047,10875,4686,6324,10368,7655,2904,4254,18160,22720,301,4201,38303,4339,4463,8911,522,2200,14175,32348,41121,39465,16837,36308,9526,6074,17521,23763,280,23243,18037,7775,2216,12417,39798,24217,16773,34986,1364,24325,439,38418,27612,15597,10615,13238,12198,37800,27765,24706,31830,23664,341,28586,34928,38499,21409,17847,11033,44335,15406,27700,23370,23440,274,24907,30478,31517,17935,7782,34918,16609,2754,2209,37433,24431,30275,39156,18114,33105,15482,23460,449,9808,38263,14522,31833,19131,1259,19013,16270,12615,9152,23626,216
TG_52:5,CQZAAIKPSLHIBC-KDJOUNIJSA-N,,1081,430,0,1575,0,2000,2145,13162,3518,23268,51957,0,10833,10544,114686,38236,56147,79500,157624,50899,21395,52690,130108,464,79069,47700,224216,325474,157727,58413,88141,180225,299925,56297,144586,711,265061,119897,234805,113774,84468,135212,50489,93448,328474,240563,125756,599,217869,56775,112841,349100,52429,55973,95899,177177,136397,35943,149002,713,72263,77399,345712,44784,120728,149347,47526,250970,39642,11576,49012,704,62396,307870,36488,93216,198208,37039,56719,94277,66995,19456,152941,523,134704,53758,60880,108188,25988,146087,72957,23819,69676,111376,42121,1168,15717,353594,91122,48275,152392,617,143701,94128,238058,380226,359166,108112,296228,63387,26737,113915,166871,446,149296,92288,44115,91578,90386,297217,156131,98708,316260,11662,165221,580,315827,219968,90314,86140,75569,70179,323206,245376,145318,208179,175892,682,169714,311539,300609,130412,114192,68809,327623,96940,204989,166165,164761,398,176345,218848,260443,128185,39522,292368,101557,168754,88424,293195,165544,248803,353203,107615,298617,107392,160636,567,49621,285799,111241,254124,105449,13358,105346,105872,77655,51988,156734,628
TG_52:6,SSOSFUDNINFYLJ-KIYGNKBKSA-N,,0,0,0,0,0,0,0,0,0,0,0,323,911,632,2128,0,3494,2887,3091,6581,2993,2714,7002,453,4579,1947,6444,24170,10062,6217,6962,17476,15410,0,7999,421,7412,5575,3516,3466,5401,6710,4338,13007,11697,10877,9320,343,13778,1307,10707,24162,3464,9066,19383,9737,6455,4856,10051,387,5439,9235,13019,5698,4720,12000,2737,14088,9614,1824,9951,296,11339,18634,9368,6635,8762,10358,6065,30425,13490,1986,11525,338,12339,6588,3205,10304,5316,5598,5213,5434,4697,5084,10996,456,8499,26277,6221,15084,10424,0,8169,2909,16293,11979,17490,20341,23805,16693,9981,8680,6440,273,8644,13281,2345,1645,3445,8142,6530,3693,16939,2538,8925,485,25804,10396,3427,14769,4964,2848,12257,14188,7808,8076,5389,456,3369,11339,14412,5630,7188,1894,12396,9726,7700,11555,5819,486,6410,12992,7679,13974,4262,14727,8632,17845,4946,23175,12436,13436,10385,11585,23792,8567,11471,0,3297,7993,3433,9985,3442,1482,5816,8404,5114,3829,11634,477
TG_53:1,WWJIBIGWKGFVAQ-JNSYTQKUSA-N,,0,398,842,2056,0,0,733,905,0,802,543,0,333,227,835,0,1479,1503,0,812,1187,941,871,0,0,0,0,1305,556,641,633,0,766,0,0,0,0,1354,0,0,1339,0,0,675,0,0,1205,0,9056,0,762,1423,1541,0,0,1625,2519,2444,0,0,1187,0,830,0,0,960,1980,1727,1705,0,1590,0,0,1210,1775,0,812,0,1325,0,1100,523,2101,0,0,0,901,593,0,1743,818,0,555,1529,1973,0,0,1210,1689,3293,0,0,3370,0,0,1350,0,785,0,1158,1391,0,1673,0,0,1698,1163,0,1732,1392,0,0,0,871,1903,0,6287,0,1991,2668,0,2455,971,0,0,0,2751,378,0,1664,1335,0,7016,974,0,9431,2197,5529,0,411,0,1231,1136,1762,1522,0,0,0,0,0,3111,0,0,0,13795,989,0,0,553,1017,0,0,1353,0,831,0,281,0,0,358
TG_53:2,RSINITWKVQRWSZ-RFVLVDBCSA-N,,747,557,795,872,446,2078,774,1891,0,882,1211,0,359,215,1482,0,611,1642,909,0,1332,782,1076,0,729,848,0,0,0,1171,748,6690,1055,759,1001,0,836,1758,0,820,2737,0,834,809,0,0,1454,0,14901,1200,861,2351,1326,601,992,1253,2746,2306,1684,0,1635,591,0,782,0,1508,2124,1649,2045,757,1539,0,1233,2062,2581,827,805,2280,1282,2330,1035,785,2100,0,1453,720,928,984,950,1866,935,0,540,1329,1512,0,1377,1250,2499,4074,1277,0,3731,498,1387,1122,1118,1067,1038,1279,1242,1272,1783,0,2332,1197,1214,1679,2003,1577,810,979,1829,0,2091,0,6879,988,2697,2005,1309,2131,1310,1525,1132,0,2246,0,726,2094,910,1295,7576,816,1628,7020,2442,6562,2370,0,1157,1311,958,1749,1111,0,1170,1076,1383,2246,3488,0,0,1381,10675,1597,2073,0,0,847,1818,1657,975,1778,1054,882,724,0,1580,0
TG_54:3,PHYFQTYBJUILEZ-IUPFWZBJSA-N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5789,0,776,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,0,0,0,0,0,313,0,1447,0,0,0,0,1265,0,0,0,1543,0,0,0,0,0,0,0,0,0,0,0,1090,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3569,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5464,0,389,0,0,0,0,0,0,0,0,0,1144,0,0
TG_54:3,PHYFQTYBJUILEZ-IUPFWZBJSA-N,,1969,311,862,1377,989,4388,2867,3362,4410,4129,5735,776,4027,2392,13230,5526,5169,7679,22870,3577,4149,5718,7910,2773,6378,11606,5290,6098,6984,4129,6283,11853,6956,7112,8552,1344,6875,6376,8736,33875,5851,4585,4534,3627,9939,9128,8852,1510,21677,6795,3362,14598,11370,3691,6278,4970,10141,6712,8473,1943,10442,5901,4644,7255,19852,8110,14297,6596,6071,11214,8170,2121,2420,7476,8317,3829,5656,6524,8591,6464,11400,7009,8757,1582,5751,15443,7760,4060,6405,11912,9554,4581,2614,14168,8210,3492,7278,16576,7753,5915,8093,1869,16247,10468,4918,9667,13753,4236,5800,1650,3212,7304,9519,1569,8855,7728,8473,12881,16204,6032,6302,6606,8093,1132,10411,2006,14585,11153,12332,6083,961,10250,13618,9405,9980,4582,11514,1299,3321,18290,5423,19245,15385,9519,7473,11491,13123,32816,10017,1888,5735,5861,10722,5460,3951,10792,5893,4622,10866,3629,8902,7930,11062,6150,16188,45533,9420,1655,1336,7660,8920,8235,1564,6630,14827,5573,9753,7452,8217,797
TG_54:4,BRLGHZXETDWABO-NOFIOOQLSA-N,,0,570,1134,0,417,0,0,0,6043,0,3165,0,1551,1911,6861,0,1061,2986,14094,798,1092,1783,2948,464,2228,9272,2582,3558,1852,1006,2707,0,2726,853,3303,245,3286,1861,5278,5809,1451,2127,1346,939,902,3839,3672,0,0,0,1592,7550,3839,981,2148,2526,2152,1450,2908,0,3641,3443,3694,2957,11343,4526,4367,2878,2192,4478,2837,0,1505,2507,2914,993,2806,2686,3242,2800,4540,1277,2567,0,3917,3105,3050,2146,1876,4215,5144,1283,1452,3281,0,241,1208,2061,2739,1897,2339,173,1737,3111,2271,3847,1724,734,0,0,459,1274,2130,0,1687,573,1287,0,3069,0,1534,3186,2571,0,0,0,0,3310,3344,526,1056,1716,2662,1645,0,1126,1254,0,777,5342,1938,1693,1317,0,949,0,2667,1677,837,212,1329,1769,2379,0,0,2202,1327,0,2681,2176,1936,1653,3603,1055,0,2496,2016,0,1520,2310,1128,1647,1150,0,2323,690,843,600,785,220
TG_54:4,BRLGHZXETDWABO-NOFIOOQLSA-N,,0,0,0,0,0,0,0,0,2022,0,1278,258,826,953,4374,0,800,2505,9968,363,1038,1748,2455,410,719,9179,1592,2377,1445,952,1512,0,1836,911,2721,0,3118,1311,4104,6391,1305,1522,1506,544,4677,3395,3368,274,0,1095,1134,5870,5286,759,1998,2924,2948,1278,2926,406,4578,2575,3280,3454,12560,4027,8617,3051,2368,7809,3198,381,1457,2211,3457,893,1590,2812,4245,3102,4038,1075,3705,329,3094,6223,3770,1664,3555,4255,5335,1069,1915,6663,1686,851,1920,3066,3180,1131,3295,0,3990,2002,2574,4772,1261,934,2070,855,568,1826,3458,198,2380,1120,4496,7522,9183,1159,3365,1692,3092,601,1391,396,2419,7214,6819,1199,1328,7609,6404,2492,3668,1977,3697,418,2228,12050,2535,9410,3421,3699,2860,0,3889,3735,1016,439,1772,2097,1787,1715,1024,2990,1488,1559,1427,2552,2031,2717,5225,1408,0,5248,3766,0,802,3384,2291,2759,1326,2152,8825,1881,3632,1990,3411,213
TG_54:5,VVEBTVMJPTZDHO-YQFZQLSNSA-N,,5870,0,0,3400,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TG_54:5,VVEBTVMJPTZDHO-YQFZQLSNSA-N,,0,2267,6355,0,1901,7438,3660,0,18666,3886,7999,309,2000,2301,22024,1328,3313,8182,45821,1936,1735,3242,7917,639,5671,33647,5806,16521,2978,3773,8438,4783,7810,0,8199,325,10503,4113,18043,10640,3059,5723,3430,2923,14963,10222,8689,404,9404,1846,3201,22110,12776,3283,5189,8855,7162,2993,8243,331,8435,11988,10048,5361,39744,12288,26759,6026,6443,23766,6167,489,4676,3507,7143,2891,8405,5665,9884,10602,11798,5136,7481,217,10260,12187,11863,2499,8045,10721,14313,4921,2513,19226,8930,1063,3954,7689,5135,4076,5737,223,6815,10924,9335,11650,12169,2054,5872,813,647,2750,6344,0,5701,2085,7012,20107,17719,8099,6741,9297,7609,783,7989,0,6863,14989,12617,1604,2107,17655,11529,6069,11058,5052,5517,280,4677,17733,5688,11716,5263,4506,8197,3070,7129,4531,6849,247,3321,7003,10094,2980,1782,7965,3286,4324,9969,6831,5229,7342,14902,2684,6046,6355,7322,249,4539,8196,5060,5118,3081,1930,11361,3219,5673,1936,4626,200
TG_54:5,OEJXMJPFOHYSIU-GRLFFVHSSA-N,,43848,17577,35431,28729,18349,43654,24768,0,12188,16267,15553,0,0,5751,31057,1935,1845,4685,0,2393,0,3836,0,0,9346,2599,0,10568,3791,1171,4766,4193,3586,596,4796,157,0,0,7048,3958,3618,2644,1550,825,6211,0,0,0,6565,1057,2195,12003,2192,0,0,3732,1539,925,2254,0,2090,0,4973,0,3033,0,1910,2389,0,0,2599,0,1088,0,0,1047,948,1282,2009,2013,3361,0,0,0,2167,0,0,1064,0,0,3216,947,546,1681,1137,372,0,0,0,0,0,0,1228,0,0,1074,0,582,776,0,379,0,1122,0,1533,0,1073,0,1818,0,898,0,1566,0,0,0,2640,1020,0,802,0,0,1449,0,1005,761,0,0,0,2295,0,1090,1910,0,1542,0,1220,2011,1540,0,0,0,1391,0,0,1658,0,846,1100,0,1544,0,1493,746,2760,0,0,0,0,0,953,0,809,664,0,0,613,0,1179,0
TG_54:6,HBOQXIRUPVQLKX-BBWANDEASA-N,,0,1617,7753,3509,5768,10817,8629,8454,79329,9922,21578,303,5774,13468,78226,0,7712,29544,111191,3807,3799,6734,23859,409,4823,95822,23306,15283,10667,5501,9321,7866,18257,0,24070,310,37878,5419,64928,39603,5347,13403,12962,5537,51254,24117,24280,283,13531,0,4300,25161,27331,9193,4021,16562,18417,11209,23568,439,28754,54064,29986,18015,119163,16058,90303,38939,22911,57493,23464,335,12560,17657,19112,8288,41771,14332,38747,10657,19292,10826,19486,381,12631,36022,32658,5618,30953,40618,63819,12334,10050,49817,23945,918,8092,12742,20853,6235,23814,250,13766,22888,8198,47947,38031,0,12990,3647,2178,4678,22693,363,5299,0,31601,80162,65138,13791,39864,59672,28460,2128,6518,489,10241,83472,54048,0,5110,71152,75453,21957,12112,22043,24627,365,26885,112498,15950,51692,21929,19256,21162,4590,19200,8402,23243,275,8760,9508,60097,6655,2255,6988,8477,8141,31084,14617,14087,16107,22307,6983,10191,9520,18288,433,23806,35594,6366,24596,11358,9790,50499,14939,21379,10080,18834,194
TG_54:6,HBOQXIRUPVQLKX-BBWANDEASA-N,,7423,795,19440,7736,6527,14148,8146,5274,15159,7266,3184,189,1085,2631,5942,0,2552,1971,5978,2112,1261,1524,3641,159,5187,2108,919,21212,3796,4218,7196,5893,1195,0,998,0,1298,3386,5197,1785,1679,2954,1068,3613,5147,3736,693,224,0,0,3008,1845,1029,0,5641,7336,1793,0,3780,0,1751,549,3919,1149,2435,1565,0,0,1788,1182,3510,175,1671,3237,1711,951,650,2381,2136,11562,10611,0,2703,0,4879,1461,1066,3666,316,1299,2111,855,656,525,2127,0,1032,4159,0,2972,2795,0,0,550,4531,0,0,0,2932,0,0,0,0,0,750,0,0,916,840,1480,664,0,0,0,0,131,3227,787,765,0,0,0,1533,0,2245,0,0,0,0,1152,1767,478,0,484,2127,1241,0,0,615,0,0,1072,899,0,0,0,0,2953,560,3201,737,2147,1437,961,3315,0,1061,0,0,1487,0,0,0,0,615,0,0,432,0,0
TG_54:6,HBOQXIRUPVQLKX-BBWANDEASA-N,,6964,0,14704,869,4742,0,5844,3590,4289,4452,0,0,0,888,3305,0,2293,1058,2315,502,0,1101,2669,0,0,1569,2673,0,2957,0,5227,2864,5382,0,1680,0,1540,3309,2076,745,0,1413,620,1513,2262,2596,2186,0,3577,0,1571,0,763,0,3573,4239,862,445,1753,0,0,0,2272,0,0,2007,0,648,0,551,0,0,0,1278,597,0,0,0,0,3037,7409,341,1192,0,0,676,0,1306,463,919,922,0,0,0,1006,141,0,0,0,0,572,0,0,0,978,0,916,0,0,0,0,0,0,153,0,0,0,630,506,541,0,580,521,0,0,0,1267,0,0,0,0,0,573,495,0,0,0,0,0,856,0,0,0,0,682,0,0,0,0,0,353,911,760,0,0,487,0,0,0,590,0,0,957,626,1055,0,0,0,0,620,0,0,386,259,492,0,0,0,387,0
TG_54:6,CDNDFDKFZBPPFW-AXJGXPKFSA-N,,9602,9307,65987,26136,36918,70922,57999,63688,590172,70648,170004,686,33666,96593,679369,30390,46333,191220,935150,18354,15284,39911,168402,1002,26860,633916,192062,116924,79870,29169,64328,58472,141707,21460,167932,778,314995,36608,560279,233025,29432,94203,70530,34687,512098,188663,166506,875,157428,17517,21813,206409,163326,50915,30328,105047,147002,50765,161977,890,177523,392211,269696,104391,962819,114475,561097,280728,132016,310131,162664,1096,85852,142580,93140,55376,313591,85866,286531,95721,131572,49737,160840,873,82009,273649,178214,33087,189717,303865,528917,65732,57289,304084,158725,3722,38070,128427,112116,41904,124754,1051,84308,183532,66815,465502,349235,18780,56263,21928,7217,32345,149535,807,7971,38264,187253,479080,514565,138936,279569,360518,185004,7929,159266,1115,43806,684818,342205,24048,27212,407002,598348,189587,66442,154326,174599,594,132812,854340,74420,308723,119837,109485,97365,25180,142871,59646,138291,1063,57778,71086,472589,24786,8331,169252,50679,29228,189019,79058,73161,141901,474093,27895,82841,61771,152726,774,131343,262792,92414,154988,48799,30904,239586,67550,104849,40112,73221,403
TG_54:6,CDNDFDKFZBPPFW-AXJGXPKFSA-N,,53687,31443,160279,57736,49378,119452,67934,15089,244930,16515,81120,374,14578,41380,200743,20960,8455,25070,134250,4696,7365,8700,43353,279,30560,66849,17470,165302,5171,3097,6510,46607,19897,14475,34922,0,36178,5833,85749,13411,10723,10277,8335,20509,76734,20136,26719,255,22134,8688,17474,144822,5204,3458,29259,5775,8145,2371,23520,299,13400,10022,33623,12182,39108,6842,15429,8065,3890,9167,6245,563,3435,9677,12607,10581,12967,5531,19430,27944,16287,2569,22313,273,14821,11486,4152,10866,7200,10382,18628,4233,5018,5863,5247,299,10052,24605,3531,21874,9247,0,11658,4941,46270,11386,19541,12740,26199,5886,2260,4150,15711,0,20306,7045,3706,5693,5000,18267,5771,6244,23115,1408,16750,0,46818,11231,4648,10024,4918,4660,14159,13191,38842,6580,11557,249,5965,7461,32520,5842,4175,3426,28657,19742,13111,25650,16218,0,10083,45843,6738,12514,2212,16289,5754,15393,8083,34489,14122,12154,12034,9402,45035,9570,15751,365,3183,13262,9913,10397,6601,1061,3488,3551,3265,1637,4272,188
